SUID,SU_Count,SU_ModCount,AncientCount,SU_Row,SU_Line,SU_RInt,SU_Lint,SU_LU,SU_AgrCond,SU_Vis,SU_Pass,Strategy,SU_Sample,SU_Diag,SU_Frag,SU_Wear,SU_AC,SU_HM,SU_Daub,SU_Lithic,SU_Date,Shape_Length,Shape_Area,Area_ha
10211,20,18,2,5,6,10,10,1,1,5,1,1,0,0,0,0,1,0,0,0,20090311,277.46225,"4,772.79",0.477279
10212,12,10,2,5,6,10,10,1,1,5,1,1,0,0,0,0,1,0,0,0,20090311,276.2673084,"4,733.85",0.4733854
10213,26,23,3,5,6,10,10,1,1,5,1,1,0,0,0,0,1,0,0,0,20090311,266.2094717,"4,401.65",0.4401654
10214,21,16,5,5,6,10,10,1,1,5,1,1,0,0,0,0,1,0,0,0,20090311,258.3868112,"4,098.41",0.4098415
10215,32,26,6,5,6,10,10,1,1,5,1,1,0,0,0,0,1,0,0,0,20090311,291.6437011,"5,232.26",0.5232262
10216,14,13,1,5,6,10,10,1,1,5,1,1,0,0,0,0,1,0,0,0,20090311,278.3456453,"4,772.23",0.4772226
10217,21,18,3,5,6,10,10,1,1,5,1,1,0,0,0,0,1,0,0,0,20090311,282.7675889,"4,851.76",0.4851764
10218,36,33,3,5,6,10,10,1,1,5,1,1,0,0,0,0,1,0,0,0,20090311,308.7163625,"5,885.67",0.5885666
10219,45,40,5,5,6,10,10,1,1,5,1,1,0,2,0,0,1,0,0,0,20090311,296.7857866,"5,582.11",0.558211
10220,26,24,2,6,4,10,10,1,1,5,1,1,0,0,0,0,1,0,0,0,20090311,280.3136207,"4,318.41",0.4318408
10221,0,0,0,5,4,10,10,2,8,2,1,1,0,0,0,0,0,0,0,0,20090312,267.5756399,"4,338.61",0.4338612
10222,0,0,0,5,4,10,10,2,8,2,1,1,0,0,0,0,0,0,0,0,20090312,275.4029356,"4,604.84",0.4604835
10223,0,0,0,5,4,10,10,2,8,2,1,1,0,0,0,0,0,0,0,0,20090312,260.2396642,"4,149.01",0.414901
10224,1,1,0,5,4,10,10,2,8,1,1,1,0,0,0,0,0,0,0,0,20090312,287.0081067,"5,084.18",0.5084179
10225,7,6,1,5,4,10,10,2,8,1,1,1,0,0,0,0,1,0,0,0,20090312,287.0202335,"5,053.86",0.5053865
10226,11,4,7,5,4,10,10,2,8,2,1,1,0,0,0,0,1,0,0,0,20090312,336.065973,"6,724.85",0.6724848
10227,6,6,0,5,4,10,10,2,8,2,1,1,0,0,0,0,0,0,0,0,20090312,309.7751468,"5,810.38",0.5810382
10228,2,1,1,5,4,10,10,2,8,2,1,1,0,0,0,0,1,0,0,0,20090312,312.3723524,"5,958.69",0.5958691
10229,2,1,1,5,4,10,10,2,8,2,1,1,0,0,0,0,1,0,0,0,20090312,290.4861627,"5,236.66",0.5236664
10230,2,1,1,6,4,10,10,2,8,2,1,1,0,0,0,0,1,0,0,0,20090312,334.1562584,"6,832.10",0.6832103
10231,1,0,1,5,2,10,10,2,8,2,1,1,0,0,0,0,1,0,0,0,20090312,271.6622425,"4,101.71",0.4101708
10232,1,1,0,5,4,10,10,2,8,2,1,1,0,0,0,0,0,0,0,0,20090312,266.1401837,"4,003.93",0.4003934
10233,2,1,1,5,4,10,10,2,8,2,1,1,0,0,0,0,1,0,0,0,20090312,263.0897696,"4,307.13",0.4307129
10234,3,3,0,5,4,10,10,2,8,2,1,1,0,0,0,0,0,0,0,0,20090312,287.6475224,"5,155.17",0.5155166
10235,16,16,0,5,4,10,10,2,8,2,1,1,0,0,0,0,0,0,0,0,20090312,316.1375372,"6,184.89",0.6184889
10236,9,8,1,5,4,10,10,2,8,2,1,1,0,0,0,0,1,0,0,0,20090312,281.9676862,"4,959.17",0.4959174
10237,2,1,1,5,4,10,10,2,8,2,1,1,0,0,0,0,1,0,0,0,20090312,288.7209914,"5,197.84",0.5197843
10238,1,0,1,5,4,10,10,2,8,2,1,1,0,0,0,0,1,0,0,0,20090312,304.0790689,"5,767.66",0.5767664
10239,2,1,1,5,4,10,10,2,8,2,1,1,0,0,0,0,1,0,0,0,20090312,316.882597,"6,218.76",0.6218759
10240,6,6,0,5,4,10,10,2,8,2,1,1,0,0,0,0,0,0,0,0,20090312,310.6447478,"5,977.50",0.5977499
10241,3,3,0,4,4,10,10,2,8,2,1,1,0,0,0,0,0,0,0,0,20090312,239.8259899,"3,519.64",0.3519641
10242,2,2,0,5,4,10,10,2,8,2,1,1,0,0,0,0,0,0,0,0,20090312,259.8331062,"3,975.22",0.3975222
10243,2,2,0,5,4,10,10,2,8,2,1,1,0,0,0,0,0,0,0,0,20090312,262.1089467,"3,893.84",0.389384
10244,2,0,2,5,4,10,10,2,8,2,1,1,0,0,0,0,1,0,0,0,20090312,285.2533504,"4,739.49",0.4739492
10245,1,1,0,5,4,10,10,2,8,2,1,1,0,0,0,0,0,0,0,0,20090312,259.0882616,"3,767.16",0.3767155
10246,5,4,1,5,3,10,10,2,8,2,1,1,0,0,0,0,1,0,0,0,20090312,230.7177942,"2,900.00",0.2899996
10247,3,1,2,5,3,10,10,2,8,2,1,1,0,0,0,0,1,0,0,0,20090312,200.3922919,"1,889.24",0.1889238
10248,0,0,0,0,4,10,10,2,8,1,1,1,0,0,0,0,0,0,0,0,20090312,463.8171004,"12,505.32",1.2505324
10249,8,8,0,5,4,10,10,2,8,3,1,1,0,0,0,0,0,0,0,0,20090312,364.7594981,"7,783.10",0.7783102
10250,22,18,4,5,4,10,10,2,8,3,1,1,0,0,0,0,1,0,0,0,20090312,282.9315671,"4,505.98",0.4505977
10251,15,14,1,5,4,10,10,2,8,3,1,1,0,0,0,0,1,0,0,0,20090312,247.7327831,"3,635.98",0.3635977
10252,15,14,1,5,4,10,10,2,8,3,1,1,0,0,0,0,1,0,0,0,20090312,255.7444063,"3,992.54",0.399254
10253,11,11,0,5,4,10,10,2,8,3,1,1,0,0,0,0,0,0,0,0,20090312,260.8787738,"4,181.87",0.4181866
10254,14,14,0,6,4,10,10,2,8,3,1,1,0,0,0,0,0,0,0,0,20090312,270.5683699,"4,147.61",0.4147607
10255,11,11,0,5,4,10,10,2,8,3,1,1,0,0,0,0,0,0,0,0,20090312,245.754459,"3,367.77",0.3367772
10256,10,10,0,5,4,10,10,2,8,3,1,1,0,0,0,0,0,0,0,0,20090312,231.7043086,"3,221.06",0.3221063
10257,40,39,1,5,4,10,10,2,8,3,1,1,0,0,0,0,1,0,0,0,20090312,253.5928406,"3,891.03",0.3891031
10258,31,28,3,5,4,10,10,2,8,3,1,1,0,0,0,0,1,0,0,0,20090312,253.5873009,"3,874.32",0.3874317
10259,15,15,0,5,4,10,10,2,8,3,1,1,0,0,0,0,0,0,0,0,20090312,228.487138,"3,063.85",0.3063853
10260,8,6,2,5,4,10,10,2,8,3,1,1,0,0,0,0,1,0,0,0,20090312,254.6278292,"4,003.54",0.4003541
10261,9,9,0,5,4,10,10,2,8,3,1,1,0,0,0,0,0,0,0,0,20090312,261.2976148,"4,164.21",0.4164206
10262,8,8,0,5,4,10,10,2,8,3,1,1,0,0,0,0,0,0,0,0,20090312,267.4827079,"4,354.02",0.4354015
10263,6,6,0,5,4,10,10,2,8,3,1,1,0,0,0,0,0,0,0,0,20090312,260.3083462,"4,162.31",0.4162313
10264,9,9,0,5,4,10,10,2,8,3,1,1,0,0,0,0,0,0,0,0,20090312,287.0573608,"5,109.02",0.5109019
10265,5,5,0,5,4,10,10,2,8,3,1,1,0,0,0,0,0,0,0,0,20090312,234.1942848,"3,370.73",0.3370731
10266,8,8,0,2,4,10,10,2,8,3,1,1,0,0,0,0,0,0,0,0,20090312,198.6638691,"2,384.18",0.2384181
10267,16,15,1,5,4,10,10,2,8,3,1,1,0,0,0,0,1,0,0,0,20090312,279.875323,"4,328.21",0.4328215
10268,14,14,0,6,4,10,10,2,8,3,1,1,0,0,0,0,0,0,0,0,20090312,297.6983771,"4,911.59",0.4911593
10269,19,19,0,5,4,10,10,2,8,3,1,1,0,0,0,0,0,0,0,0,20090312,284.8761368,"4,654.83",0.4654832
10270,15,15,0,4,4,10,10,2,8,3,1,1,0,0,0,0,0,0,0,0,20090312,225.8451779,"3,094.18",0.309418
10271,20,20,0,7,4,10,10,2,8,3,1,1,0,0,0,0,0,0,0,0,20090312,365.9239874,"7,027.97",0.7027974
10272,9,9,0,5,4,10,10,2,8,2,1,1,0,0,0,0,0,0,0,0,20090312,378.0548845,"8,817.81",0.8817806
10273,11,10,1,5,4,10,10,2,8,2,1,1,0,0,0,0,1,0,0,0,20090312,343.4135739,"7,322.85",0.7322851
10274,15,15,0,5,4,10,10,2,8,2,1,1,0,0,0,0,0,0,0,0,20090312,352.0431778,"7,720.27",0.7720267
10275,14,14,0,5,4,10,10,2,8,2,1,1,0,0,0,0,0,0,0,0,20090312,358.0742525,"7,953.15",0.7953154
10276,7,7,0,3,4,10,10,2,8,2,1,1,0,0,0,0,0,0,0,0,20090312,226.7934794,"2,708.06",0.2708064
10277,0,0,0,5,5,10,10,1,1,4,3,1,0,0,0,0,0,0,0,0,20090315,261.4638256,"4,233.07",0.4233073
10278,0,0,0,5,5,10,10,1,1,4,3,1,0,0,0,0,0,0,0,0,20090315,306.6718713,"5,841.53",0.5841532
10279,0,0,0,5,5,10,10,1,1,4,3,1,0,0,0,0,0,0,0,0,20090315,341.78388,"7,291.99",0.7291989
10280,13,7,6,5,5,10,10,1,1,4,3,1,0,0,0,0,1,0,0,0,20090315,319.2137829,"6,290.35",0.629035
10281,8,3,5,5,5,10,10,1,1,4,3,1,0,4,0,0,1,0,0,0,20090315,306.642556,"5,751.99",0.575199
10282,18,14,4,5,5,10,10,1,1,4,3,1,0,0,0,0,1,0,0,0,20090315,298.0585969,"5,366.69",0.5366694
10283,13,7,6,5,5,10,10,1,1,4,3,1,0,0,0,0,1,0,0,0,20090315,277.5517937,"4,805.41",0.4805409
10284,12,12,0,5,5,10,10,1,1,4,3,1,0,0,0,0,0,0,0,0,20090315,238.9352688,"3,500.26",0.3500264
10285,8,8,0,5,5,10,10,1,1,4,3,1,0,0,0,0,0,0,0,0,20090315,292.4356092,"5,302.23",0.5302231
10286,2,1,1,5,5,10,10,1,1,4,3,1,0,9,0,0,1,0,0,0,20090315,305.8585433,"5,733.34",0.5733337
10287,4,4,0,5,5,10,10,1,1,4,3,1,0,0,0,0,0,0,0,0,20090315,244.6673939,"3,092.83",0.3092829
10288,6,5,1,5,5,10,10,1,1,4,3,1,0,0,0,0,1,0,0,0,20090315,238.1822798,"3,528.20",0.3528199
10289,7,6,1,5,5,10,10,1,1,4,3,1,0,0,0,0,1,0,0,0,20090315,243.0231742,"3,658.52",0.3658518
10290,5,5,0,5,5,10,10,1,1,4,3,1,0,0,0,0,0,0,0,0,20090315,285.4516235,"4,972.97",0.497297
10291,7,7,0,5,5,10,10,1,1,4,3,1,0,0,0,0,0,0,0,0,20090315,267.4800655,"4,468.39",0.4468386
10292,7,5,2,6,5,10,10,1,1,4,3,1,0,2,0,0,1,0,0,0,20090315,306.098749,"5,725.71",0.572571
10293,5,4,1,5,5,10,10,1,1,4,3,1,0,0,0,0,1,0,0,0,20090315,306.1565902,"5,635.78",0.5635779
10294,2,2,0,5,5,10,10,1,1,4,3,1,0,0,0,0,0,0,0,0,20090315,328.545076,"6,667.74",0.6667739
10295,4,3,1,5,5,10,10,1,1,4,3,1,0,0,0,0,1,0,0,0,20090315,315.0649143,"6,071.17",0.6071169
10296,8,8,0,5,5,10,10,1,1,4,3,1,0,0,0,0,0,0,0,0,20090315,329.957391,"6,669.83",0.6669828
10297,18,14,4,6,5,10,10,1,1,4,3,1,0,11,0,0,1,0,0,0,20090315,365.7845781,"8,320.78",0.8320783
10298,9,9,0,5,5,10,10,1,1,4,3,1,0,0,0,0,0,0,0,0,20090315,323.9186879,"6,495.74",0.6495739
10299,4,4,0,5,5,10,10,1,1,4,3,1,0,0,0,0,0,0,0,0,20090315,308.775468,"5,928.53",0.5928531
10300,3,3,0,5,5,10,10,1,1,4,3,1,0,0,0,0,0,0,0,0,20090315,289.5652958,"5,221.69",0.5221691
10301,6,5,1,5,5,10,10,1,1,4,3,1,0,0,0,0,1,0,0,0,20090315,263.0472199,"4,318.72",0.4318716
10302,3,3,0,4,5,10,10,1,1,4,3,1,0,0,0,0,0,0,0,0,20090315,241.2070197,"3,629.96",0.3629963
10303,9,9,0,5,5,10,10,1,3,3,1,1,0,0,0,0,0,0,0,0,20090315,289.2073435,"5,034.44",0.503444
10304,4,4,0,5,5,10,10,1,3,3,1,1,0,0,0,0,0,0,0,0,20090315,272.3634898,"4,563.20",0.4563197
10305,8,8,0,5,5,10,10,1,3,3,1,1,0,0,0,0,0,1,0,0,20090315,268.1773842,"4,429.23",0.442923
10306,8,8,0,5,5,10,10,1,3,3,1,1,0,0,0,0,0,0,0,0,20090315,262.7207114,"4,192.17",0.419217
10307,10,8,2,7,5,10,10,1,3,3,1,1,0,0,0,0,1,0,0,0,20090315,307.6180779,"5,277.94",0.5277935
10308,7,7,0,5,5,10,10,1,3,3,1,1,0,0,0,0,0,0,0,0,20090315,314.1032992,"6,074.48",0.6074485
10309,11,9,2,5,5,10,10,1,3,3,1,1,0,9,0,0,1,0,0,0,20090315,320.9512055,"6,404.15",0.6404148
10310,5,5,0,5,5,10,10,1,3,3,1,1,0,0,0,0,0,0,0,0,20090315,338.5561329,"7,136.33",0.7136327
10311,3,3,0,5,5,10,10,1,3,3,1,1,0,0,0,0,0,0,0,0,20090315,342.9074506,"7,293.35",0.7293353
10312,9,9,0,8,5,10,10,1,3,3,1,1,0,0,0,0,0,0,0,0,20090315,427.5646231,"11,223.75",1.1223748
10313,16,16,0,5,5,20,20,1,3,3,1,2,0,0,0,0,0,0,0,0,20090315,485.8827611,"14,051.25",1.4051253
10314,16,14,2,5,5,20,20,1,3,3,1,2,0,0,0,0,1,0,0,0,20090315,475.8437918,"13,921.48",1.392148
10315,14,14,0,5,5,20,20,1,3,3,1,2,0,0,0,0,0,0,0,0,20090315,486.8011868,"14,373.48",1.4373485
10316,10,10,0,4,5,20,20,1,3,3,1,2,0,0,0,0,0,0,0,0,20090315,507.8542049,"14,560.82",1.4560822
10317,0,0,0,5,3,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,279.3674529,"3,452.44",0.3452438
10318,1,1,0,5,4,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,224.8851865,"3,081.55",0.3081555
10319,7,7,0,5,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,277.4529702,"4,734.53",0.4734527
10320,6,5,1,5,5,10,10,3,0,3,1,1,0,2,0,0,1,0,0,0,20090316,302.9509805,"5,691.60",0.5691599
10321,4,3,1,5,5,10,10,3,0,3,1,1,0,0,0,0,1,0,0,0,20090316,313.182025,"6,089.40",0.6089404
10322,8,8,0,5,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,336.4243414,"7,004.93",0.7004926
10323,5,5,0,5,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,313.555161,"5,987.33",0.5987334
10324,8,8,0,5,3,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,218.6987356,"2,068.18",0.2068176
10325,8,7,1,4,3,10,10,3,0,3,1,1,0,0,0,0,1,0,0,0,20090316,178.9749031,"1,748.81",0.1748807
10326,32,30,2,5,5,10,10,3,0,3,1,1,0,0,0,0,1,0,0,0,20090316,279.4339025,"4,861.73",0.4861728
10327,24,23,1,5,5,10,10,3,0,3,1,1,0,0,0,0,1,0,0,0,20090316,295.159943,"5,411.54",0.5411536
10328,25,25,0,5,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,303.9565783,"5,752.39",0.5752385
10329,20,19,1,5,5,10,10,3,0,3,1,1,0,0,0,0,1,0,0,0,20090316,283.4441906,"4,961.92",0.4961919
10330,5,5,0,5,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,278.6823003,"4,817.33",0.4817326
10331,19,19,0,5,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,289.1229535,"5,127.45",0.512745
10332,10,10,0,5,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,272.8127992,"4,625.31",0.4625306
10333,1,1,0,5,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,268.0286204,"4,454.29",0.4454285
10334,10,10,0,5,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,241.9586071,"3,647.56",0.3647561
10335,19,19,0,7,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,296.9193184,"5,195.01",0.5195013
10336,10,10,0,5,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,315.2470772,"6,141.18",0.6141176
10337,7,7,0,5,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,296.6808306,"5,454.01",0.5454014
10338,7,7,0,5,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,273.6621083,"4,626.71",0.4626712
10339,10,10,0,5,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,265.6945002,"4,394.28",0.4394282
10340,39,39,0,8,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,299.5394424,"5,382.21",0.538221
10341,26,26,0,5,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,268.200034,"4,475.10",0.4475103
10342,20,19,1,5,5,10,10,3,0,3,1,1,0,0,0,0,1,0,0,0,20090316,261.4184507,"4,252.82",0.425282
10343,10,9,1,5,5,10,10,3,0,3,1,1,0,0,0,0,1,0,0,0,20090316,246.8615448,"3,792.59",0.3792587
10344,5,5,0,5,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,245.4801396,"3,758.37",0.3758374
10345,7,7,0,5,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,246.3180995,"3,789.61",0.3789606
10346,2,2,0,5,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,231.5162139,"3,330.81",0.3330812
10347,18,18,0,5,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,302.273941,"5,652.84",0.5652837
10348,11,9,2,5,5,10,10,3,0,3,1,1,0,0,0,0,1,0,0,0,20090316,260.1158236,"4,174.33",0.4174328
10349,6,6,0,5,5,10,10,3,0,3,1,1,0,0,0,0,1,0,0,0,20090316,267.2115657,"4,379.83",0.4379827
10350,9,9,0,5,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,259.1518414,"4,110.66",0.4110656
10351,23,22,1,5,5,10,10,3,0,3,1,1,0,10,0,0,1,0,0,0,20090316,267.7593406,"4,471.19",0.4471194
10352,7,7,0,4,5,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,211.4648242,"2,737.82",0.2737821
10353,2,2,0,5,2,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,177.9915362,"1,609.87",0.1609867
10354,3,3,0,5,2,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,184.6109772,"1,936.00",0.1935995
10355,2,2,0,5,2,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,194.5501716,"2,200.01",0.2200013
10356,5,5,0,5,2,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,227.8183645,"2,977.40",0.2977397
10357,2,2,0,5,2,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,208.0105689,"2,684.41",0.2684409
10358,3,3,0,7,2,10,10,3,0,3,1,1,0,0,0,0,0,0,0,0,20090316,259.6261191,"4,110.54",0.4110542
10359,4,4,0,5,5,10,10,1,1,3,3,1,0,0,0,0,0,0,0,0,20090316,249.4742513,"3,677.41",0.3677413
10360,5,5,0,5,5,10,10,1,1,3,3,1,0,0,0,0,0,0,0,0,20090316,277.4381962,"4,624.66",0.4624662
10361,3,3,0,4,5,10,10,1,1,3,3,1,0,0,0,0,0,0,0,0,20090316,288.8847881,"4,952.25",0.495225
10362,1,1,0,5,5,20,10,3,0,3,2,1,0,0,0,0,0,0,0,0,20090316,318.1398439,"5,683.11",0.5683111
10363,1,1,0,5,5,20,10,3,0,3,2,1,0,0,0,0,0,0,0,0,20090316,400.6183076,"8,949.93",0.8949926
10364,3,3,0,5,5,20,10,3,0,3,2,1,0,0,0,0,0,0,0,0,20090316,409.1795724,"9,776.44",0.9776436
10365,4,4,0,5,5,20,10,3,0,3,2,1,0,0,0,0,0,0,0,0,20090316,303.9147383,"5,721.71",0.5721709
10366,17,17,0,5,5,20,10,3,0,2,2,1,0,0,0,0,0,0,0,0,20090316,369.4798259,"8,323.56",0.8323559
10367,5,5,0,5,5,20,10,3,0,2,2,1,0,0,0,0,0,0,0,0,20090316,463.2583208,"13,296.08",1.3296078
10368,5,5,0,5,5,20,10,3,0,2,2,1,0,0,0,0,0,0,0,0,20090316,463.5654791,"13,222.52",1.3222518
10369,0,0,0,5,5,20,10,3,0,2,2,1,0,0,0,0,0,0,0,0,20090316,432.3242902,"11,636.55",1.1636549
10370,0,0,0,37,4,20,20,3,0,1,1,3,0,0,0,0,0,0,0,0,20090319,"1,884.09","126,810.02",12.6810017
10371,0,0,0,12,4,20,50,6,0,1,3,3,0,0,0,0,0,0,0,0,20090319,"1,361.27","115,275.83",11.5275831
10372,0,0,0,9,3,20,50,6,0,1,3,3,0,0,0,0,0,0,0,0,20090319,897.1671808,"49,510.69",4.9510689
10373,0,0,0,13,4,10,20,3,1,5,2,2,0,0,0,0,0,0,0,0,20090319,497.7464956,"14,895.21",1.4895214
10374,0,0,0,5,4,20,20,4,0,1,2,2,0,0,0,0,0,0,0,0,20090319,522.8297106,"16,885.95",1.6885954
10375,0,0,0,5,4,20,20,4,0,1,2,2,0,0,0,0,0,0,0,0,20090319,493.7646915,"14,992.20",1.4992199
10376,0,0,0,5,4,20,20,4,0,1,2,2,0,0,0,0,0,0,0,0,20090319,461.7507796,"13,127.94",1.3127936
10377,0,0,0,5,3,20,20,4,0,1,2,2,0,0,0,0,0,0,0,0,20090319,379.6132603,"7,981.58",0.7981582
10378,0,0,0,6,3,20,20,4,0,1,2,2,0,0,0,0,0,0,0,0,20090319,339.2543503,"6,398.80",0.6398799
10379,0,0,0,5,3,20,20,4,0,1,2,2,0,0,0,0,0,0,0,0,20090319,361.8995788,"6,702.63",0.670263
10380,0,0,0,5,3,20,20,4,0,1,2,2,0,0,0,0,0,0,0,0,20090319,465.1831356,"13,059.43",1.3059431
10381,0,0,0,5,3,20,20,4,0,1,2,2,0,0,0,0,0,0,0,0,20090319,422.3870987,"10,920.48",1.0920483
10382,0,0,0,5,3,20,20,4,0,1,2,2,0,0,0,0,0,0,0,0,20090319,411.6942319,"10,393.37",1.0393374
10383,0,0,0,12,4,20,50,5,0,1,3,3,0,0,0,0,0,0,0,0,20090319,"1,020.04","65,752.75",6.5752749
10384,0,0,0,24,4,20,50,6,0,1,3,3,0,0,0,0,0,0,0,0,20090319,"1,398.20","100,835.27",10.0835276
10385,0,0,0,17,4,20,30,6,0,1,3,3,0,0,0,0,0,0,0,0,20090319,965.6812804,"50,076.18",5.007618
10386,0,0,0,5,4,10,10,1,2,4,1,1,0,0,0,0,0,0,0,0,20090320,282.7547751,"4,983.24",0.4983235
10387,4,4,0,5,4,10,10,1,2,4,1,1,0,0,0,0,0,0,0,0,20090320,282.9298072,"4,948.92",0.4948924
10388,5,5,0,5,4,10,10,1,2,4,1,1,0,0,0,0,0,0,0,0,20090320,316.890192,"6,181.68",0.6181676
10389,2,2,0,5,4,10,10,1,2,4,1,1,0,0,0,0,0,0,0,0,20090320,331.9486104,"6,621.15",0.6621149
10390,9,2,7,5,4,10,10,1,2,4,1,1,0,0,0,0,1,0,0,0,20090320,314.8465895,"5,883.28",0.5883281
10391,12,12,0,5,4,10,10,1,1,5,2,1,0,0,0,0,0,0,0,0,20090320,278.0207579,"4,767.95",0.4767952
10392,34,34,0,5,4,10,10,1,1,5,2,1,0,0,0,0,0,0,0,0,20090320,265.5836439,"4,384.31",0.4384309
10393,32,29,3,5,4,10,10,1,1,5,2,1,0,0,0,0,1,0,0,0,20090320,271.3475329,"4,520.93",0.4520929
10394,22,22,0,5,4,10,10,1,1,5,2,1,0,0,0,0,0,0,0,0,20090320,256.890114,"3,971.12",0.3971123
10395,13,12,1,7,4,10,10,1,1,5,2,1,0,0,0,0,1,0,0,0,20090320,275.294482,"4,406.70",0.4406697
10396,20,20,0,5,4,10,10,1,1,5,2,1,0,0,0,0,0,0,0,0,20090320,276.1147047,"4,726.36",0.4726355
10397,17,17,0,5,4,10,10,1,1,5,2,1,0,0,0,0,0,0,0,0,20090320,278.2592811,"4,749.29",0.4749286
10398,16,16,0,5,4,10,10,1,1,5,2,1,0,0,0,0,0,0,0,0,20090320,296.1141291,"5,198.47",0.5198466
10399,6,5,1,5,4,10,10,1,1,5,2,1,0,0,0,0,1,0,0,0,20090320,268.2859012,"4,404.49",0.4404491
10400,6,5,1,5,4,10,10,1,1,5,2,1,0,0,0,0,1,0,0,0,20090320,283.1055002,"4,941.69",0.4941686
10401,1,1,0,5,4,10,10,3,0,2,1,1,0,0,0,0,0,0,0,0,20090320,279.8960491,"4,838.67",0.4838665
10402,2,2,0,5,4,10,10,3,0,1,1,3,0,0,0,0,0,0,0,0,20090320,"1,076.05","38,050.05",3.8050051
10403,0,0,0,5,4,10,10,4,0,1,1,3,0,0,0,0,0,0,0,0,20090320,817.9604229,"41,461.57",4.1461573
10404,0,0,0,5,4,10,10,4,0,1,1,1,0,0,0,0,0,0,0,0,20090320,623.8347603,"14,405.61",1.4405609
10405,18,18,0,5,4,10,10,4,0,1,1,1,0,0,0,0,0,0,0,0,20090320,304.2794012,"5,453.30",0.5453303
10406,14,4,10,5,4,10,10,4,0,1,1,1,1,4,0,0,1,0,1,0,20090320,247.108064,"3,810.85",0.381085
10407,9,3,6,5,4,10,10,4,0,1,1,1,1,3,0,0,1,0,1,0,20090320,259.4746006,"4,191.89",0.419189
10408,11,8,3,5,4,10,10,4,0,1,1,1,1,2,0,0,1,0,1,0,20090320,255.7930014,"4,054.56",0.4054558
10409,31,5,26,5,4,10,10,4,0,1,1,1,1,6,0,0,1,0,1,0,20090320,269.0133329,"4,478.42",0.4478422
10410,19,1,18,4,4,10,10,4,0,1,1,1,1,11,0,0,1,0,1,0,20090320,194.1588828,"1,771.28",0.1771279
10411,23,0,23,5,1,10,10,4,0,5,1,1,1,1,0,0,1,0,1,0,20090320,168.9912619,"1,098.67",0.1098666
10412,1,0,1,5,4,10,10,4,0,5,1,1,0,0,0,0,1,0,1,0,20090320,198.7210313,"2,363.23",0.2363231
10413,6,0,6,5,4,10,10,4,0,5,1,1,0,0,0,0,1,0,1,0,20090320,207.1249897,"2,537.84",0.2537837
10414,7,4,3,5,4,10,10,4,0,5,1,1,0,0,0,0,1,0,0,0,20090320,217.5359858,"2,794.92",0.2794925
10415,3,1,2,5,4,10,10,4,0,5,1,1,0,0,0,0,1,0,1,0,20090320,207.5153457,"2,471.35",0.2471354
10416,16,1,15,5,4,10,10,4,0,5,1,1,1,4,0,0,1,0,1,0,20090320,283.6947881,"5,146.65",0.5146646
10418,7,1,6,5,4,10,10,4,0,5,1,1,0,0,0,0,1,0,1,0,20090320,271.9898924,"4,499.01",0.4499005
10419,15,3,12,3,4,10,10,4,0,5,1,1,1,2,0,0,1,0,1,0,20090320,198.7751904,"2,450.27",0.2450269
10420,18,6,12,9,4,10,10,4,0,5,1,1,0,0,0,0,1,0,1,0,20090320,349.3922622,"6,308.06",0.6308057
10421,1,0,1,8,4,10,10,4,0,5,1,1,0,0,0,0,1,0,1,0,20090320,374.8830504,"7,308.54",0.730854
