GIS_id;SUID;SU_Count;SU_ModCount;AncientCount;SU_Row;SU_Line;SU_RInt;SU_Lint;SU_LU;SU_AgrCond;;SU_Vis;SU_Pass;Strategy;SU_Sample;SU_Diag;SU_AC;SU_HM;SU_Daub;SU_Lithic;SU_Date;Shape_Length;Shape_Area;Team;Notes;GIS_id,SUID,SU_Count,SU_ModCount,AncientCount,SU_Row,SU_Line,SU_RInt,SU_Lint,SU_LU,SU_AgrCond,,SU_Vis,SU_Pass,Strategy,SU_Sample,SU_Diag,SU_AC,SU_HM,SU_Daub,SU_Lithic,SU_Date,Shape_Length,Shape_Area,Team,Notes
4652;30125;5;3;2;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;202,2276577;2217,597952;C;;4652,30125,5,3,2,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,202.2276577,2217.597952,C,
4653;30126;7;4;3;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;201,0721214;2254,321395;C;;4653,30126,7,4,3,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,201.0721214,2254.321395,C,
4654;30127;12;4;8;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;207,4700396;2326,625254;C;;4654,30127,12,4,8,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,207.4700396,2326.625254,C,
4655;30128;10;6;4;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;213,9466442;2372,330355;C;;4655,30128,10,6,4,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,213.9466442,2372.330355,C,
4656;30129;7;1;6;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;206,5316641;2282,468085;C;;4656,30129,7,1,6,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,206.5316641,2282.468085,C,
4657;30130;5;0;5;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;220,0844969;2552,696487;C;;4657,30130,5,0,5,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,220.0844969,2552.696487,C,
4658;30131;4;1;3;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;159,36296;1552,78154;C;;4658,30131,4,1,3,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,159.36296,1552.78154,C,
4659;30132;11;2;9;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;152,7277629;1392,462961;C;;4659,30132,11,2,9,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,152.7277629,1392.462961,C,
4660;30133;1;1;0;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;137,7922038;1097,157178;C;;4660,30133,1,1,0,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,137.7922038,1097.157178,C,
4661;30134;0;0;0;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;113,7855807;588,3959839;C;;4661,30134,0,0,0,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,113.7855807,588.3959839,C,
4662;30135;56;4;52;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;203,0990945;2498,109908;C;;4662,30135,56,4,52,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,203.0990945,2498.109908,C,
4663;30136;24;2;22;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;209,015145;2689,065644;C;;4663,30136,24,2,22,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,209.015145,2689.065644,C,
4664;30137;11;4;7;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;197,5639375;2450,287082;C;;4664,30137,11,4,7,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,197.5639375,2450.287082,C,
4665;30138;11;3;8;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;194,2073883;2187,890253;C;;4665,30138,11,3,8,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,194.2073883,2187.890253,C,
4666;30139;12;4;8;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;165,3004799;1636,180834;C;;4666,30139,12,4,8,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,165.3004799,1636.180834,C,
4667;30140;6;0;6;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;147,9046075;1333,500134;C;;4667,30140,6,0,6,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,147.9046075,1333.500134,C,
4668;30141;3;1;2;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;155,5736253;1468,840387;C;;4668,30141,3,1,2,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,155.5736253,1468.840387,C,
4669;30142;3;1;2;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;163,5650854;1389,657328;C;;4669,30142,3,1,2,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,163.5650854,1389.657328,C,
4673;30143;5;2;3;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;175,5633923;1875,939808;C;;4673,30143,5,2,3,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,175.5633923,1875.939808,C,
4672;30144;28;0;28;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;178,6706459;1950,838634;C;;4672,30144,28,0,28,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,178.6706459,1950.838634,C,
4671;30145;24;4;20;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;185,2366321;2125,014812;C;;4671,30145,24,4,20,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,185.2366321,2125.014812,C,
4670;30146;19;2;17;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;196,5732982;2398,87919;C;;4670,30146,19,2,17,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,196.5732982,2398.87919,C,
4674;30147;24;0;24;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;189,286882;2235,159888;C;;4674,30147,24,0,24,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,189.286882,2235.159888,C,
4675;30148;64;2;62;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;193,5304332;2325,767371;C;;4675,30148,64,2,62,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,193.5304332,2325.767371,C,
4676;30149;217;3;214;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;191,6153285;2364,461888;C;;4676,30149,217,3,214,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,191.6153285,2364.461888,C,
4677;30150;27;1;26;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;171,7125009;1725,151611;C;;4677,30150,27,1,26,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,171.7125009,1725.151611,C,
4678;30151;4;0;4;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;131,5603787;1006,022079;C;;4678,30151,4,0,4,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,131.5603787,1006.022079,C,
4679;30152;10;5;5;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;194,1837451;2234,147969;C;;4679,30152,10,5,5,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,194.1837451,2234.147969,C,
4374;30153;3;1;2;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;180,4359002;2002,442914;C;;4374,30153,3,1,2,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,180.4359002,2002.442914,C,
4375;30154;31;0;31;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;180,4459011;2016,106996;C;;4375,30154,31,0,31,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,180.4459011,2016.106996,C,
4376;30155;70;0;70;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;186,4182229;2156,683251;C;;4376,30155,70,0,70,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,186.4182229,2156.683251,C,
4377;30156;22;3;19;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;187,057721;2171,371568;C;;4377,30156,22,3,19,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,187.057721,2171.371568,C,
4378;30157;27;1;26;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;207,5573995;2592,121341;C;;4378,30157,27,1,26,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,207.5573995,2592.121341,C,
4379;30158;17;0;17;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;202,7578562;2465,18596;C;;4379,30158,17,0,17,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,202.7578562,2465.18596,C,
4380;30159;7;1;6;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;180,069024;1988,838062;C;;4380,30159,7,1,6,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,180.069024,1988.838062,C,
4381;30160;6;2;4;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;177,9004744;1931,603142;C;;4381,30160,6,2,4,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,177.9004744,1931.603142,C,
4382;30161;1;1;0;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;140,7936076;1233,294966;C;;4382,30161,1,1,0,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,140.7936076,1233.294966,C,
4383;30162;5;2;3;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;165,2185185;1237,376961;C;;4383,30162,5,2,3,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,165.2185185,1237.376961,C,
4384;30163;3;1;2;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;162,6929846;1245,65001;C;;4384,30163,3,1,2,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,162.6929846,1245.65001,C,
4385;30164;6;1;5;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;184,2598994;2055,478463;C;;4385,30164,6,1,5,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,184.2598994,2055.478463,C,
4386;30165;15;0;15;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;185,0453779;2092,711351;C;;4386,30165,15,0,15,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,185.0453779,2092.711351,C,
4387;30166;18;4;14;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;185,3582423;2112,477995;C;;4387,30166,18,4,14,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,185.3582423,2112.477995,C,
4388;30167;3;1;2;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;185,1946584;2105,112255;C;;4388,30167,3,1,2,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,185.1946584,2105.112255,C,
4389;30168;3;2;1;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;205,2704208;2522,975046;C;;4389,30168,3,2,1,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,205.2704208,2522.975046,C,
4390;30169;4;2;2;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;208,45169;2622,047516;C;;4390,30169,4,2,2,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,208.45169,2622.047516,C,
4391;30170;5;3;2;10;4;10;10;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;1 - intensive;0 - No;;No;No;No;No;20090325;206,4365397;2542,492545;C;;4391,30170,5,3,2,10,4,10,10,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,1 - intensive,0 - No,,No,No,No,No,20090325,206.4365397,2542.492545,C,
4447;30171;0;0;0;0;4;0;0;6 - forest;NA;;0-20%;3 - difficult;3 - adverse terrain survey;0 - No;0;NA;NA;NA;NA;2009;7999,632521;338624,9626;C;;4447,30171,0,0,0,0,4,0,0,6 - forest,NA,,0-20%,3 - difficult,3 - adverse terrain survey,0 - No,0,NA,NA,NA,NA,2009,7999.632521,338624.9626,C,
4448;30172;0;0;0;0;5;0;0;6 - forest;NA;;0-20%;2 - moderate;3 - adverse terrain survey;0 - No;0;No;No;No;NA;2009;1471,610137;44194,65496;C;;4448,30172,0,0,0,0,5,0,0,6 - forest,NA,,0-20%,2 - moderate,3 - adverse terrain survey,0 - No,0,No,No,No,NA,2009,1471.610137,44194.65496,C,
4449;30173;0;0;0;0;5;0;0;6 - forest;NA;;0-20%;3 - difficult;3 - adverse terrain survey;0 - No;0;No;No;No;NA;2009;3829,46609;177673,8778;C;;4449,30173,0,0,0,0,5,0,0,6 - forest,NA,,0-20%,3 - difficult,3 - adverse terrain survey,0 - No,0,No,No,No,NA,2009,3829.46609,177673.8778,C,
4450;30174;0;0;0;0;5;0;0;6 - forest;NA;;0-20%;3 - difficult;3 - adverse terrain survey;0 - No;0;No;No;No;NA;2009;3276,05864;197958,1368;C;;4450,30174,0,0,0,0,5,0,0,6 - forest,NA,,0-20%,3 - difficult,3 - adverse terrain survey,0 - No,0,No,No,No,NA,2009,3276.05864,197958.1368,C,
4451;30175;0;0;0;0;5;0;0;6 - forest;NA;;0-20%;2 - moderate;3 - adverse terrain survey;0 - No;0;No;No;No;NA;2009;4182,851941;374460,6558;C;;4451,30175,0,0,0,0,5,0,0,6 - forest,NA,,0-20%,2 - moderate,3 - adverse terrain survey,0 - No,0,No,No,No,NA,2009,4182.851941,374460.6558,C,
4452;30176;0;0;0;0;5;0;0;6 - forest;NA;;0-20%;2 - moderate;3 - adverse terrain survey;0 - No;0;No;No;No;NA;2009;2460,881524;158378,7125;C;;4452,30176,0,0,0,0,5,0,0,6 - forest,NA,,0-20%,2 - moderate,3 - adverse terrain survey,0 - No,0,No,No,No,NA,2009,2460.881524,158378.7125,C,
4243;30177;0;0;0;0;5;0;0;6 - forest;NA;;0-20%;2 - moderate;3 - adverse terrain survey;0 - No;0;No;No;No;NA;2009;1276,782298;39042,81477;C;;4243,30177,0,0,0,0,5,0,0,6 - forest,NA,,0-20%,2 - moderate,3 - adverse terrain survey,0 - No,0,No,No,No,NA,2009,1276.782298,39042.81477,C,
4244;30178;0;0;0;0;5;0;0;6 - forest;NA;;0-20%;2 - moderate;3 - adverse terrain survey;0 - No;0;No;No;No;NA;2009;6033,124647;280982,8506;C;;4244,30178,0,0,0,0,5,0,0,6 - forest,NA,,0-20%,2 - moderate,3 - adverse terrain survey,0 - No,0,No,No,No,NA,2009,6033.124647,280982.8506,C,
1673;30179;0;0;0;10;4;10;10;6 - forest;NA;;0-20%;3 - difficult;3 - adverse terrain survey;0 - No;0;NA;NA;NA;NA;2009;909,4116173;15501,68763;C;;1673,30179,0,0,0,10,4,10,10,6 - forest,NA,,0-20%,3 - difficult,3 - adverse terrain survey,0 - No,0,NA,NA,NA,NA,2009,909.4116173,15501.68763,C,
4339;30180;0;0;0;10;4;0;75;5 - scrub;NA;;0-20%;2 - moderate;3 - adverse terrain survey;0 - No;;NA;NA;NA;NA;2009;1290,79204;91872,74943;C;;4339,30180,0,0,0,10,4,0,75,5 - scrub,NA,,0-20%,2 - moderate,3 - adverse terrain survey,0 - No,,NA,NA,NA,NA,2009,1290.79204,91872.74943,C,
4340;30181;0;0;0;10;4;0;45;5 - scrub;NA;;0-20%;4 - very difficult;3 - adverse terrain survey;NA;;NA;NA;NA;NA;2009;1826,199497;104059,9535;C;;4340,30181,0,0,0,10,4,0,45,5 - scrub,NA,,0-20%,4 - very difficult,3 - adverse terrain survey,NA,,NA,NA,NA,NA,2009,1826.199497,104059.9535,C,
4341;30182;0;0;0;10;4;0;25;6 - forest;NA;;0-20%;3 - difficult;3 - adverse terrain survey;NA;;NA;NA;NA;NA;2009;1434,175647;87851,14635;C;;4341,30182,0,0,0,10,4,0,25,6 - forest,NA,,0-20%,3 - difficult,3 - adverse terrain survey,NA,,NA,NA,NA,NA,2009,1434.175647,87851.14635,C,
4342;30183;0;0;0;10;4;0;25;6 - forest;NA;;0-20%;4 - very difficult;3 - adverse terrain survey;NA;;NA;NA;NA;NA;2009;841,3355553;22953,56378;C;;4342,30183,0,0,0,10,4,0,25,6 - forest,NA,,0-20%,4 - very difficult,3 - adverse terrain survey,NA,,NA,NA,NA,NA,2009,841.3355553,22953.56378,C,
4343;30184;0;0;0;10;4;0;15;6 - forest;NA;;0-20%;4 - very difficult;3 - adverse terrain survey;NA;;NA;NA;NA;NA;2009;488,3906889;8428,348116;C;;4343,30184,0,0,0,10,4,0,15,6 - forest,NA,,0-20%,4 - very difficult,3 - adverse terrain survey,NA,,NA,NA,NA,NA,2009,488.3906889,8428.348116,C,
1647;30185;0;0;0;10;4;0;25;5 - scrub;NA;;0-20%;3 - difficult;3 - adverse terrain survey;NA;;NA;NA;NA;NA;2009;1656,512372;103969,5106;C;;1647,30185,0,0,0,10,4,0,25,5 - scrub,NA,,0-20%,3 - difficult,3 - adverse terrain survey,NA,,NA,NA,NA,NA,2009,1656.512372,103969.5106,C,
4344;30186;0;0;0;10;4;0;10;5 - scrub;NA;;0-20%;2 - moderate;3 - adverse terrain survey;NA;;NA;NA;NA;NA;2009;212,4026731;2372,218938;C;;4344,30186,0,0,0,10,4,0,10,5 - scrub,NA,,0-20%,2 - moderate,3 - adverse terrain survey,NA,,NA,NA,NA,NA,2009,212.4026731,2372.218938,C,
4345;30187;11;11;0;75;4;0;20;1 - annual agriculture;1 - ploughed;;60-80%;1 - easy;3 - adverse terrain survey;NA;;NA;NA;NA;NA;2009;2431,263277;251232,5649;C;;4345,30187,11,11,0,75,4,0,20,1 - annual agriculture,1 - ploughed,,60-80%,1 - easy,3 - adverse terrain survey,NA,,NA,NA,NA,NA,2009,2431.263277,251232.5649,C,
4346;30188;0;0;0;10;4;0;50;2 - perennial agriculture;5 - mature crop;;0-20%;2 - moderate;3 - adverse terrain survey;NA;;NA;NA;NA;NA;2009;1489,916826;106160,8905;C;;4346,30188,0,0,0,10,4,0,50,2 - perennial agriculture,5 - mature crop,,0-20%,2 - moderate,3 - adverse terrain survey,NA,,NA,NA,NA,NA,2009,1489.916826,106160.8905,C,
4392;30189;0;0;0;10;5;0;10;1 - annual agriculture;1 - ploughed;;0-20%;2 - moderate;3 - adverse terrain survey;NA;;NA;No;Yes;NA;2009;1390,207721;35358,80767;C;;4392,30189,0,0,0,10,5,0,10,1 - annual agriculture,1 - ploughed,,0-20%,2 - moderate,3 - adverse terrain survey,NA,,NA,No,Yes,NA,2009,1390.207721,35358.80767,C,
4393;30190;0;0;0;10;4;0;15;1 - annual agriculture;1 - ploughed;;0-20%;2 - moderate;3 - adverse terrain survey;NA;;NA;NA;NA;NA;2009;1478,595756;78811,11242;C;;4393,30190,0,0,0,10,4,0,15,1 - annual agriculture,1 - ploughed,,0-20%,2 - moderate,3 - adverse terrain survey,NA,,NA,NA,NA,NA,2009,1478.595756,78811.11242,C,
4445;30191;0;0;0;10;2;0;25;4 - pasture;NA;;20-40%;3 - difficult;3 - adverse terrain survey;NA;;NA;NA;NA;NA;2009;1065,32734;36715,27344;C;;4445,30191,0,0,0,10,2,0,25,4 - pasture,NA,,20-40%,3 - difficult,3 - adverse terrain survey,NA,,NA,NA,NA,NA,2009,1065.32734,36715.27344,C,
4446;30192;0;0;0;10;2;0;25;4 - pasture;NA;;0-20%;2 - moderate;3 - adverse terrain survey;NA;;NA;NA;NA;NA;2009;802,7255467;30125,63519;C;;4446,30192,0,0,0,10,2,0,25,4 - pasture,NA,,0-20%,2 - moderate,3 - adverse terrain survey,NA,,NA,NA,NA,NA,2009,802.7255467,30125.63519,C,
4395;30193;0;0;0;10;4;0;10;1 - annual agriculture;1 - ploughed;;0-20%;1 - easy;3 - adverse terrain survey;NA;;NA;NA;NA;NA;2009;2336,721737;34664,01358;C;;4395,30193,0,0,0,10,4,0,10,1 - annual agriculture,1 - ploughed,,0-20%,1 - easy,3 - adverse terrain survey,NA,,NA,NA,NA,NA,2009,2336.721737,34664.01358,C,
4440;30194;0;0;0;10;2;0;10;5 - scrub;NA;;0-20%;2 - moderate;3 - adverse terrain survey;NA;;NA;NA;NA;NA;2009;276,1369586;2425,696504;C;;4440,30194,0,0,0,10,2,0,10,5 - scrub,NA,,0-20%,2 - moderate,3 - adverse terrain survey,NA,,NA,NA,NA,NA,2009,276.1369586,2425.696504,C,
4397;30195;0;0;0;10;5;0;5;1 - annual agriculture;1 - ploughed;;20-40%;1 - easy;3 - adverse terrain survey;1 - Yes;;NA;No;Yes;NA;2009;506,9243717;3166,091404;C;;4397,30195,0,0,0,10,5,0,5,1 - annual agriculture,1 - ploughed,,20-40%,1 - easy,3 - adverse terrain survey,1 - Yes,,NA,No,Yes,NA,2009,506.9243717,3166.091404,C,
4394;30196;3;3;0;10;2;0;15;1 - annual agriculture;1 - ploughed;;40-60%;1 - easy;3 - adverse terrain survey;NA;;NA;NA;NA;NA;2009;2158,345149;20012,74612;C;;4394,30196,3,3,0,10,2,0,15,1 - annual agriculture,1 - ploughed,,40-60%,1 - easy,3 - adverse terrain survey,NA,,NA,NA,NA,NA,2009,2158.345149,20012.74612,C,
4396;30197;0;0;0;10;2;0;15;1 - annual agriculture;1 - ploughed;;80-100%;1 - easy;3 - adverse terrain survey;NA;;NA;NA;NA;NA;2009;818,2331823;8430,450933;C;;4396,30197,0,0,0,10,2,0,15,1 - annual agriculture,1 - ploughed,,80-100%,1 - easy,3 - adverse terrain survey,NA,,NA,NA,NA,NA,2009,818.2331823,8430.450933,C,
4402;30198;0;0;0;10;4;20;20;6 - forest;NA;;0-20%;2 - moderate;3 - adverse terrain survey;NA;;NA;NA;NA;NA;2009;1140,934318;40489,40194;C;;4402,30198,0,0,0,10,4,20,20,6 - forest,NA,,0-20%,2 - moderate,3 - adverse terrain survey,NA,,NA,NA,NA,NA,2009,1140.934318,40489.40194,C,
4406;30199;0;0;0;10;4;20;20;6 - forest;NA;;0-20%;2 - moderate;3 - adverse terrain survey;NA;;NA;NA;NA;NA;2009;2116,104976;109401,8111;C;;4406,30199,0,0,0,10,4,20,20,6 - forest,NA,,0-20%,2 - moderate,3 - adverse terrain survey,NA,,NA,NA,NA,NA,2009,2116.104976,109401.8111,C,
