SUID,SU_Count,SU_ModCoun,AncientCou,SU_Row,SU_Line,SU_RInt,SU_LInt,SU_LU,SU_AgrCond,SU_Pass,SU_Vis,Strategy,SU_Sample,SU_Diag,SU_Frag,SU_Wear,SU_AC,SU_Daub,SU_HM,SU_Lithic,SU_Date,Shape_Leng,Shape_Area,Area_ha
60213,3,3,0,5,5,15,15,1,3,1,4,1,1,0,0,0,1,0,0,0,20091021,336.8270861,"7,108.50",0.71085
60214,1,1,0,5,5,15,15,2,3,1,4,1,0,0,0,0,1,0,0,0,20091021,490.4060265,"6,836.42",0.683642
60215,10,10,0,5,5,15,15,1,3,1,4,1,0,0,0,0,1,0,0,0,20091021,320.3713553,"6,407.64",0.640764
60216,36,36,0,5,5,15,15,1,3,1,4,1,0,0,0,0,1,0,0,0,20091021,322.4167426,"6,461.55",0.646155
60217,27,27,0,5,5,15,15,1,3,1,4,1,1,4,0,0,1,0,0,0,20091021,317.2755716,"6,251.72",0.625172
60218,15,15,0,5,5,15,15,1,3,1,4,1,1,0,0,0,1,0,0,0,20091021,342.2646922,"7,208.95",0.720895
60219,22,22,0,5,5,15,15,1,3,1,4,1,0,0,0,0,1,0,0,0,20091021,333.3596355,"6,903.68",0.690368
60220,32,32,0,5,5,15,15,1,3,1,4,1,0,0,0,0,1,0,0,0,20091021,220.8171335,"3,015.78",0.301578
60221,88,88,0,5,5,15,15,1,3,1,4,1,1,0,0,0,1,0,0,0,20091021,263.0002828,"4,291.87",0.429187
60222,53,53,0,5,5,15,15,1,3,1,4,1,0,0,0,0,1,0,0,0,20091021,303.5307912,"5,705.37",0.570537
60223,2,2,0,5,5,15,15,1,3,1,4,1,0,0,0,0,1,0,0,0,20091021,311.7429795,"6,032.23",0.603223
60224,34,34,0,5,5,15,15,1,3,1,4,1,0,0,0,0,1,0,0,0,20091021,318.0644984,"6,194.34",0.619434
60225,104,104,0,5,5,15,15,1,3,1,4,1,0,0,0,0,1,0,0,0,20091021,319.4564492,"6,349.95",0.634995
60226,8,8,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091021,314.6020783,"6,159.05",0.615905
60227,2,2,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091021,334.1580812,"6,950.54",0.695054
60228,4,4,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091021,335.8123231,"7,039.27",0.703927
60229,12,12,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091021,348.1910193,"7,566.88",0.756688
60230,14,14,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091021,354.4387448,"7,835.94",0.783594
60231,14,14,0,5,5,10,10,1,3,2,4,1,0,0,4,0,1,0,0,0,20091021,287.471802,"4,807.12",0.480712
60232,13,13,0,5,5,10,10,1,3,2,4,1,0,0,0,0,1,0,0,0,20091021,326.3740559,"6,544.31",0.654431
60233,3,3,0,5,5,15,15,1,3,2,4,1,0,0,2,0,1,0,0,0,20091021,305.3512223,"5,754.57",0.575457
60234,2,2,0,5,5,15,15,1,3,2,4,1,0,0,2,0,1,0,0,0,20091021,314.9995256,"6,046.06",0.604606
60235,1,1,0,5,5,15,15,1,3,1,4,1,0,0,0,0,1,0,0,0,20091021,300.1937579,"5,558.13",0.555813
60236,36,36,0,5,5,15,15,1,3,1,4,1,0,0,3,0,1,0,0,0,20091021,315.9564275,"6,174.94",0.617494
60237,4,4,0,5,5,15,15,1,3,1,4,1,0,0,4,0,1,0,0,0,20091021,346.99546,"6,721.01",0.672101
60238,23,23,0,5,5,15,15,1,3,1,4,1,0,0,5,0,1,0,0,0,20091021,319.3919206,"6,354.01",0.635401
60239,105,105,0,5,5,15,15,1,3,1,4,1,0,0,0,0,1,0,0,0,20091021,314.6599726,"6,179.00",0.6179
60240,55,55,0,4,5,15,15,1,3,1,4,1,0,0,3,0,1,0,0,0,20091021,254.1536768,"3,718.96",0.371896
60241,7,7,0,5,5,15,15,1,2,1,5,1,0,0,0,0,1,0,0,0,20091021,367.021265,"7,631.63",0.763163
60242,17,17,0,5,5,15,15,1,2,1,5,1,0,0,0,0,1,0,0,0,20091021,340.2053334,"7,209.10",0.72091
60243,4,4,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091021,342.9068252,"7,337.54",0.733754
60244,2,2,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091021,344.960641,"7,430.63",0.743063
60245,2,2,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091021,353.0501343,"7,761.17",0.776117
60246,2,2,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091021,349.5181736,"7,625.47",0.762547
60247,0,0,0,6,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091021,350.6291064,"7,669.93",0.766993
60248,16,16,0,5,5,15,15,1,3,1,5,1,1,2,4,0,1,0,0,0,20091021,283.3117041,"4,962.89",0.496289
60249,9,9,0,5,5,15,15,1,3,1,5,1,0,0,0,0,1,0,0,0,20091021,320.248655,"6,288.55",0.628855
60250,0,0,0,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091021,328.2159164,"6,692.38",0.669238
60251,0,0,0,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091021,335.9907231,"7,006.77",0.700677
60252,1,1,0,5,5,15,15,1,3,2,5,1,0,0,0,0,1,0,0,0,20091021,337.2580378,"7,059.41",0.705941
60253,0,0,0,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091021,325.8321697,"6,613.19",0.661319
60254,0,0,0,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091021,337.5145816,"7,051.55",0.705155
60255,1,1,0,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091021,318.3959626,"6,334.49",0.633449
60256,2,2,0,5,5,15,15,1,3,1,5,1,0,0,0,0,1,0,0,0,20091021,324.0663253,"6,538.91",0.653891
60257,3,3,0,5,5,15,15,1,3,1,5,1,0,0,0,0,1,0,0,0,20091021,330.7950368,"6,814.78",0.681478
60258,0,0,0,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091021,328.4451617,"6,721.41",0.672141
60259,3,3,0,5,5,15,15,1,3,1,5,1,0,0,4,0,0,0,0,0,20091021,320.2633887,"6,404.96",0.640496
60260,1,1,0,4,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091021,273.9357776,"4,634.81",0.463481
60261,3,3,0,5,3,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091021,259.6646155,"3,861.74",0.386174
60262,2,2,0,5,5,15,15,1,3,1,5,1,0,0,0,0,1,0,0,0,20091021,287.9628928,"5,083.40",0.50834
60263,3,3,0,5,5,15,15,1,3,1,5,1,0,0,0,0,1,0,0,0,20091021,307.1736258,"5,765.95",0.576595
60264,5,5,0,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091021,299.2795344,"5,517.81",0.551781
60265,5,5,0,5,5,15,15,1,3,1,5,1,0,0,0,0,1,0,0,0,20091021,299.461996,"5,489.97",0.548997
60266,0,0,0,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091021,299.3725968,"5,520.88",0.552088
60267,1,1,0,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091021,302.7975736,"5,654.65",0.565465
60268,1,1,0,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091021,298.5389544,"5,504.38",0.550438
60269,0,0,0,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091021,303.7286646,"5,685.62",0.568562
60270,0,0,0,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091021,302.0002678,"5,650.77",0.565077
60271,1,1,0,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091021,300.4081507,"5,541.01",0.554101
60272,1,1,0,5,4,15,15,1,3,1,5,1,0,0,0,0,1,0,0,0,20091021,300.8623441,"5,726.68",0.572668
60273,0,0,0,3,2,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091021,207.2146265,"1,930.47",0.193047
60274,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,290.701141,"4,851.32",0.485132
60275,4,4,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,288.0697751,"4,991.47",0.499147
60276,2,2,0,5,5,15,15,1,3,2,4,1,0,0,4,0,0,0,0,0,20091022,303.2472377,"5,559.16",0.555916
60277,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,331.7259079,"6,712.10",0.67121
60278,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,314.4221689,"6,136.65",0.613665
60279,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,302.9246349,"5,699.67",0.569967
60280,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,320.2680622,"6,283.57",0.628357
60281,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,311.016717,"5,958.60",0.59586
60282,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,305.8681977,"5,779.78",0.577978
60283,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,308.246126,"5,838.64",0.583864
60284,2,2,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,307.3912821,"5,796.69",0.579669
60285,0,0,0,6,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,341.8581672,"7,027.10",0.70271
60286,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,331.3774291,"6,837.12",0.683712
60287,4,4,0,5,5,15,15,1,3,2,4,1,1,0,0,0,1,0,0,1,20091022,338.7714194,"7,153.88",0.715388
60288,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,349.3225694,"7,617.35",0.761735
60289,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,331.207538,"6,829.81",0.682981
60290,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,334.4980012,"6,983.52",0.698352
60291,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,343.0971471,"7,332.84",0.733284
60292,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,330.4250415,"6,796.07",0.679606
60293,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,339.2132094,"7,141.46",0.714146
60294,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,324.2537655,"6,554.86",0.655486
60295,2,2,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,321.7336405,"6,446.41",0.644641
60296,2,2,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,306.8677822,"6,046.22",0.604622
60297,1,1,0,2,4,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,186.9812661,"1,892.45",0.189245
60298,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,302.0534907,"5,198.38",0.519838
60299,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,305.3965915,"5,809.26",0.580926
60300,6,6,0,5,5,15,15,1,3,2,4,1,1,6,0,0,1,0,0,0,20091022,313.9079498,"6,142.29",0.614229
60301,5,5,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,328.125853,"6,691.50",0.66915
60302,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,342.872938,"7,308.09",0.730809
60303,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,328.0129838,"6,700.15",0.670015
60304,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,320.3463234,"6,372.73",0.637273
60305,2,2,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,315.8917554,"6,195.92",0.619592
60306,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,310.9889255,"6,027.02",0.602702
60307,1,1,0,6,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,347.1561634,"7,472.78",0.747278
60308,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,347.2208452,"7,391.73",0.739173
60309,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,337.2532674,"7,093.60",0.70936
60310,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,336.3329899,"6,987.37",0.698737
60311,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,330.506315,"6,778.18",0.677818
60312,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,331.1060228,"6,847.34",0.684734
60313,3,3,0,5,5,15,15,1,3,2,4,1,1,2,0,0,1,0,0,0,20091022,343.2621511,"7,364.25",0.736425
60314,16,16,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,358.7681256,"8,013.49",0.801349
60315,19,19,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,358.7080587,"7,979.51",0.797951
60316,0,0,0,5,5,15,15,1,3,2,4,1,0,0,3,0,1,0,0,0,20091022,337.1097388,"7,075.68",0.707568
60317,0,0,0,6,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,317.4865096,"5,851.62",0.585162
60318,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,283.6966459,"3,849.12",0.384912
60319,3,3,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,311.7570986,"6,056.44",0.605644
60320,0,0,0,5,5,15,15,2,3,2,4,1,0,0,0,0,0,0,0,0,20091022,321.559563,"6,452.73",0.645273
60321,4,4,0,5,5,15,15,1,4,2,4,1,0,0,0,0,1,0,0,0,20091022,326.7049624,"6,669.56",0.666956
60322,5,5,0,5,5,15,15,1,3,2,4,1,0,0,4,0,1,0,0,0,20091022,335.0782062,"6,985.36",0.698536
60323,4,4,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,355.5681137,"7,862.89",0.786289
60324,0,0,0,5,5,15,15,2,3,2,4,1,0,0,0,0,1,0,0,0,20091022,317.3268673,"6,285.29",0.628529
60325,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,333.8811924,"6,934.90",0.69349
60326,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,317.3762426,"6,281.60",0.62816
60327,2,2,0,5,5,15,15,2,3,2,4,1,0,0,0,0,1,0,0,0,20091022,338.3652582,"7,130.55",0.713055
60328,3,3,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,343.2067579,"7,353.38",0.735338
60329,5,4,1,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,337.5197442,"6,789.79",0.678979
60330,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,330.9701324,"6,826.13",0.682613
60331,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,331.6149494,"6,829.42",0.682942
60332,3,3,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,354.5961356,"7,811.28",0.781128
60333,2,2,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,359.2299296,"8,046.95",0.804695
60334,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,357.8968232,"7,739.81",0.773981
60335,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,357.5206326,"7,851.42",0.785142
60336,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,330.0712119,"6,768.14",0.676814
60337,2,2,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,330.3574497,"6,791.90",0.67919
60338,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,326.5743322,"6,610.46",0.661046
60339,0,0,0,6,4,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,303.0686213,"5,034.73",0.503473
60340,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,329.7622694,"6,265.19",0.626519
60341,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,323.6991872,"6,241.08",0.624108
60342,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,335.6940092,"6,982.98",0.698298
60343,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,319.7489542,"6,346.85",0.634685
60344,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,323.8281052,"6,495.01",0.649501
60345,2,2,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,327.9393314,"6,645.58",0.664558
60346,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,337.8770039,"7,085.70",0.70857
60347,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,337.0226771,"7,073.80",0.70738
60348,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,329.4532086,"6,767.64",0.676764
60349,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,335.2295084,"7,033.24",0.703324
60350,1,1,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,330.3465776,"6,757.61",0.675761
60351,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,273.2335207,"4,586.56",0.458656
60352,2,2,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,331.9341507,"6,864.88",0.686488
60353,3,3,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,353.6309801,"7,768.23",0.776823
60354,7,7,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,343.7368863,"7,349.39",0.734939
60355,3,3,0,5,5,15,15,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,341.5940267,"7,253.95",0.725395
60356,0,0,0,5,5,15,15,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,336.6025946,"7,010.53",0.701053
60357,4,4,0,5,5,10,10,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,314.0827177,"6,060.36",0.606036
60358,3,3,0,5,5,10,10,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,308.6952404,"5,777.31",0.577731
60359,3,3,0,5,5,10,10,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,310.8437059,"5,811.43",0.581143
60360,1,1,0,5,5,10,10,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,302.9042085,"5,529.58",0.552958
60361,3,3,0,5,5,10,10,1,3,2,4,1,0,0,0,0,0,0,0,0,20091022,317.2759054,"6,082.53",0.608253
60362,9,9,0,5,5,10,10,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,307.605633,"5,801.34",0.580134
60363,2,2,0,4,5,10,10,1,3,2,4,1,0,0,0,0,1,0,0,0,20091022,247.1186043,"3,586.99",0.358699
60364,5,5,0,5,5,15,15,1,6,2,4,1,0,0,4,0,1,0,0,0,20091022,354.9599414,"7,726.93",0.772693
60365,0,0,0,5,5,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091022,335.2160643,"6,949.93",0.694993
60366,1,1,0,5,5,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091022,346.6576046,"7,401.49",0.740149
60367,0,0,0,5,5,15,15,1,6,2,4,1,0,0,0,0,0,0,0,0,20091022,473.4201563,"6,322.43",0.632243
60368,0,0,0,2,5,15,15,1,6,2,4,1,0,0,0,0,0,0,0,0,20091022,198.6830701,"1,781.82",0.178182
60369,0,0,0,5,5,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091022,300.4178709,"5,551.71",0.555171
60370,3,3,0,5,5,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091022,306.4755904,"5,863.90",0.58639
60371,1,1,0,5,5,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091022,306.4805793,"5,849.33",0.584933
60372,3,3,0,5,5,15,15,1,6,2,4,1,0,0,0,0,0,0,0,0,20091022,305.5701684,"5,806.06",0.580606
60373,1,1,0,5,5,15,15,1,2,2,4,1,0,0,2,0,1,0,0,0,20091022,297.3219184,"5,693.44",0.569344
60374,6,6,0,5,5,15,15,1,2,2,4,1,0,0,4,0,1,0,0,0,20091022,296.2685994,"5,505.80",0.55058
60375,3,3,0,5,5,15,15,2,2,2,4,1,0,0,0,0,1,0,0,0,20091022,304.9198947,"5,660.19",0.566019
60376,9,9,0,6,4,15,15,1,2,2,4,1,0,0,0,0,1,0,0,0,20091022,311.1802693,"4,622.34",0.462234
60377,0,0,0,5,4,15,15,1,6,2,4,1,0,0,0,0,0,0,0,0,20091023,252.0050747,"3,403.68",0.340368
60378,2,2,0,5,4,15,15,1,6,2,4,1,0,0,0,0,0,0,0,0,20091023,265.5299707,"4,273.93",0.427393
60379,3,3,0,5,4,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091023,277.6660146,"4,675.79",0.467579
60380,8,8,0,5,4,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091023,267.2392725,"3,774.80",0.37748
60381,2,2,0,5,4,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091023,256.1667558,"3,909.49",0.390949
60382,2,2,0,5,4,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091023,274.0669639,"4,545.97",0.454597
60383,3,3,0,5,4,15,15,1,6,2,4,1,0,0,4,0,1,0,0,0,20091023,237.7529908,"3,365.46",0.336546
60384,9,9,0,5,4,15,15,1,6,2,4,1,0,0,4,0,1,0,0,0,20091023,306.138962,"5,475.98",0.547598
60385,0,0,0,5,4,15,15,1,6,2,4,1,0,0,0,0,0,0,0,0,20091023,290.7732323,"5,027.36",0.502736
60386,0,0,0,5,4,15,15,1,6,2,4,1,0,0,0,0,0,0,0,0,20091023,295.0633753,"5,282.83",0.528283
60387,0,0,0,5,4,15,15,1,6,2,4,1,0,0,0,0,0,0,0,0,20091023,315.587844,"5,978.08",0.597808
60388,0,0,0,5,4,15,15,1,6,2,4,1,0,0,0,0,0,0,0,0,20091023,294.5818281,"5,435.00",0.5435
60389,0,0,0,3,1,15,15,1,6,2,4,1,0,0,0,0,0,0,0,0,20091023,174.9925775,"1,260.19",0.126019
60390,1,1,0,5,4,15,15,1,6,2,4,1,0,0,0,0,0,0,0,0,20091023,309.5734203,"4,688.78",0.468878
60391,3,3,0,5,4,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091023,300.2251111,"4,772.38",0.477238
60392,8,8,0,5,4,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091023,284.733509,"4,945.25",0.494525
60393,3,3,0,5,4,15,15,1,6,2,4,1,1,1,0,0,0,0,0,0,20091023,292.1958981,"5,177.07",0.517707
60394,0,0,0,5,4,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091023,305.758258,"5,599.71",0.559971
60395,10,10,0,5,4,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091023,304.2985985,"5,448.10",0.54481
60396,4,4,0,5,4,15,15,1,6,2,4,1,1,0,0,0,1,0,0,0,20091023,271.3637452,"4,475.69",0.447569
60397,1,1,0,5,4,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091023,286.9129777,"4,990.75",0.499075
60398,4,4,0,5,4,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091023,293.9090626,"5,248.93",0.524893
60399,1,1,0,3,4,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091023,227.0749625,"2,737.59",0.273759
60400,2,2,0,5,4,15,15,1,6,2,4,1,0,0,0,0,0,0,0,0,20091023,291.270693,"5,227.54",0.522754
60401,0,0,0,5,4,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091023,290.669585,"5,185.14",0.518514
60402,4,2,2,5,4,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091023,286.2211792,"5,051.19",0.505119
60403,14,14,0,5,4,15,15,1,6,2,4,1,1,1,0,0,1,0,0,0,20091023,283.2078411,"4,920.21",0.492021
60404,6,6,0,5,4,15,15,1,6,2,4,1,0,2,0,0,1,0,0,0,20091023,302.7889422,"5,231.76",0.523176
60405,20,20,0,5,4,15,15,1,6,2,4,1,1,6,0,0,1,0,1,0,20091023,295.4277577,"5,069.70",0.50697
60406,9,9,0,5,4,15,15,1,6,2,4,1,1,1,0,0,1,0,0,0,20091023,287.5024912,"5,088.48",0.508848
60407,2,2,0,5,4,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091023,294.1646679,"5,192.05",0.519205
60408,1,1,0,5,4,15,15,1,6,2,4,1,0,0,0,0,0,0,0,0,20091023,280.6705952,"4,773.31",0.477331
60409,0,0,0,5,4,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091023,286.3867605,"5,083.89",0.508389
60410,3,3,0,4,4,15,15,1,6,2,4,1,0,0,0,0,0,0,0,0,20091023,238.8440728,"3,498.17",0.349817
60411,5,5,0,5,4,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091023,302.9615806,"5,647.49",0.564749
60412,1,1,0,5,4,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091023,299.0025279,"5,540.28",0.554028
60413,0,0,0,5,4,15,15,1,6,2,4,1,0,0,0,0,0,0,0,0,20091023,299.4178475,"5,534.39",0.553439
60414,3,3,0,5,4,15,15,1,6,2,4,1,1,1,0,0,1,0,0,0,20091023,289.0291663,"5,118.92",0.511892
60415,1,1,0,5,4,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091023,276.5440198,"4,691.06",0.469106
60416,13,13,0,5,4,15,15,1,6,2,4,1,1,0,0,0,1,0,0,0,20091023,287.3525393,"5,077.07",0.507707
60417,2,2,0,3,4,15,15,1,6,2,4,1,0,0,0,0,1,0,0,0,20091023,173.5644815,"1,031.32",0.103132
60418,6,6,0,7,2,15,15,1,6,2,4,1,0,0,0,0,0,0,0,0,20091023,298.92615,"3,278.88",0.327888
60419,3,3,0,5,3,20,20,1,2,2,5,1,0,0,0,0,1,0,0,0,20091023,296.2495464,"4,904.60",0.49046
60420,2,2,0,5,3,20,20,1,2,2,5,1,0,0,0,0,0,0,0,0,20091023,296.8971837,"4,842.02",0.484202
60421,0,0,0,5,3,20,20,1,2,2,5,1,0,0,0,0,0,0,0,0,20091023,281.0386734,"4,330.34",0.433034
60422,1,1,0,5,3,20,20,1,2,2,5,1,0,0,0,0,0,0,0,0,20091023,283.3000423,"4,311.40",0.43114
60423,0,0,0,5,3,20,20,1,2,2,5,1,0,0,0,0,0,0,0,0,20091023,309.0480497,"5,310.63",0.531062
60424,0,0,0,5,3,20,20,1,2,2,5,1,0,0,0,0,0,0,0,0,20091023,309.0531728,"5,515.71",0.551571
60425,0,0,0,2,3,20,20,1,2,2,5,1,0,0,0,0,0,0,0,0,20091023,187.7966173,"2,054.06",0.205406
