OBJECTID;SUID;SU_Count;SU_ModCount;SU_Row;SU_Line;SU_RInt;SU_LInt;SU_LU;SU_AgrCond;SU_Pass;SU_Vis;Strategy;AncientCount;SU_Sample;SU_Diag;SU_Frag;SU_Wear;SU_AC;SU_Daub;SU_HM;SU_Lithic;SU_Notes;SU_Date;Shape_Length;Shape_Area
927;72153;7;0;5;5;15;15;2;3;1;3;1;7;0;0;4;5;0;0;0;0; ;;362.083085456368390;7762.501556659117300
928;72154;5;0;5;5;15;15;2;3;1;3;1;5;0;0;4;5;0;0;0;0; ;;363.673802055117680;8227.621531431996100
929;72155;14;0;5;5;15;15;2;3;1;3;1;14;0;0;4;5;1;0;0;0; ;;358.085684607624220;7929.061788328184800
930;72156;10;0;5;5;15;15;2;3;1;3;1;10;0;0;4;5;1;0;0;0; ;;355.203862457455050;7708.990141259210800
931;72157;29;0;5;5;15;15;2;3;1;3;1;29;1;0;4;5;1;0;0;0; ;;339.549493026412790;7089.421549730327600
932;72158;3;0;6;4;15;15;2;3;1;3;1;3;0;0;4;5;0;0;1;0; ;;299.601732960145680;4329.170725898602500
933;72159;10;0;5;2;15;15;2;3;1;3;1;10;0;0;4;5;0;0;0;0; ;;267.643249086266450;1914.624585849738200
934;72160;8;0;4;2;15;15;2;3;1;3;1;8;0;0;4;5;0;0;0;0; ;;197.283011178189950;2325.306887666045400
935;72161;0;0;5;5;15;15;2;1;2;3;1;0;0;0;4;5;0;0;0;0; ;;335.586981494197630;6969.835670871920200
936;72162;0;0;5;5;15;15;2;1;2;3;1;0;0;0;4;5;0;0;0;0; ;;335.093752181888250;6990.802496114620200
937;72163;1;0;5;5;15;15;2;1;2;3;1;1;0;0;4;5;0;0;0;0; ;;337.711663321193210;7101.646067631805600
938;72164;0;0;3;5;15;15;2;1;2;3;1;0;0;0;4;5;0;0;0;0; ;;263.328086822511070;3934.006465888015100
939;72165;1;0;5;5;15;15;1;2;2;3;1;1;0;0;4;5;0;0;0;0; ;;335.060341637908320;7006.366789798323200
940;72166;3;0;5;5;15;15;1;2;2;3;1;3;0;0;4;5;0;0;0;0; ;;333.751884348927260;6908.451468212311700
941;72167;3;0;5;5;15;15;1;2;2;3;1;3;0;0;4;5;1;0;0;0; ;;342.075863035695530;7298.511023984698100
942;72168;146;0;5;5;15;15;1;2;2;3;1;146;1;5;4;5;1;0;1;0;site, Lamp fragment RS!!;;347.926017920973950;7546.761765817596800
943;72169;626;0;5;5;15;15;1;2;2;3;1;626;1;4;4;5;1;0;0;0;RS frag;;345.331254138514170;7430.951514583131900
944;72170;113;0;5;5;15;15;1;2;2;3;1;113;1;6;4;5;1;0;0;0; pithos;;345.674665914915980;7465.052007328600700
945;72171;78;0;5;5;15;15;1;2;2;3;1;78;0;1;4;5;1;0;0;0; ;;347.475622773230160;7216.073212530307500
946;72172;17;0;5;5;15;15;1;2;2;5;1;17;0;0;4;5;1;0;0;0; ;;350.096362163121400;7515.997392666020500
947;72173;45;0;5;5;15;15;1;2;2;5;1;45;1;1;4;5;1;0;0;0;pithos;;344.432523615306310;7353.777360935006100
948;72174;45;0;5;5;15;15;1;2;2;5;1;45;0;0;4;3;1;0;0;0; ;;354.164020037696840;7796.279139394657200
949;72175;12;0;4;5;15;15;1;2;2;5;1;12;0;0;4;3;1;0;0;0; ;;280.867509618180290;4611.244894181394600
950;72176;34;0;5;5;15;15;1;2;2;5;1;34;0;0;4;3;1;0;0;0;pihos;;333.025072722794160;6284.015768134810100
951;72177;38;0;5;5;15;15;1;2;2;5;1;38;1;1;4;3;1;0;0;0; ;;319.293998980192780;6169.801024135286800
952;72178;21;0;5;5;15;15;1;2;2;5;1;21;1;1;4;3;1;1;0;0; ;;298.237074859905190;5444.296189299848300
953;72179;10;2;5;5;15;15;1;2;2;5;1;8;1;1;4;3;1;0;0;0; ;;305.477850994073320;5733.126377571386000
954;72180;2;0;5;5;15;15;1;2;2;5;1;2;0;0;4;3;1;0;0;0; ;;296.653404926131260;5442.355561806110000
955;72181;9;0;5;5;15;15;1;2;2;5;1;9;0;0;4;3;0;0;0;0; ;;320.593269120804220;6336.938101738594900
956;72182;43;0;5;5;15;15;1;2;2;5;1;43;1;2;4;3;1;0;0;0; ;;334.616020023397250;6978.193025386389300
957;72183;11;0;5;5;15;15;1;2;2;5;1;11;0;0;4;3;1;0;0;0; ;;333.498341875948880;6924.374524049137100
958;72184;2;0;5;5;15;15;1;2;2;5;1;2;0;0;4;3;0;0;0;0; ;;342.214479504514660;7252.059655919860200
959;72185;1;1;5;5;15;15;1;2;2;5;1;0;0;0;4;3;0;0;0;0; ;;365.986168666206480;8336.082565958571600
960;72186;1;1;3;5;15;15;1;2;2;5;1;0;0;0;4;3;0;0;0;0; ;;271.325858993675070;4076.378927229612600
961;72187;2;0;5;5;15;15;1;2;2;5;1;2;0;0;4;3;0;0;0;0; ;;308.108776678552370;5900.491266081677200
962;72188;5;0;5;5;15;15;1;2;2;5;1;5;0;0;4;3;0;0;0;0; ;;325.294223981998130;6513.136919108645100
963;72189;6;0;5;5;15;15;1;2;2;5;1;6;0;0;4;3;0;0;0;0; ;;328.309373664733410;6701.244734383535600
964;72190;16;0;5;5;15;15;1;2;2;5;1;16;0;0;4;3;0;0;0;0; ;;308.424476953130580;5921.801807864108900
965;72191;11;0;5;5;15;15;1;2;2;5;1;11;0;0;4;3;1;0;0;0; ;;306.899671904086290;5831.669495690039200
966;72192;2;0;4;5;15;15;1;2;2;5;1;2;1;1;4;3;0;0;0;0; ;;246.433166140233770;3812.089657980661700
967;72193;1;0;5;4;15;15;1;2;2;5;1;1;0;0;4;3;0;0;0;0; ;;300.477873873115070;5344.747747308258100
968;72194;8;0;5;4;15;15;1;2;2;5;1;8;0;0;4;3;0;0;0;0; ;;307.797609798555240;5527.803763533302100
969;72195;1;0;5;3;15;15;1;2;2;5;1;1;0;0;4;3;0;0;0;0; ;;301.051316749659120;5437.967483415905000
970;72196;1;0;5;3;15;15;1;2;2;5;1;1;0;0;4;3;0;0;0;0; ;;298.887954681621240;5442.964332352442400
971;72197;0;0;5;3;15;15;1;2;2;5;1;0;0;0;4;3;0;0;0;0; ;;267.646101431885650;4368.949960936890400
972;72198;2;0;5;5;15;15;1;2;2;5;1;2;0;0;4;3;0;0;0;0; ;;330.939641580900800;6823.595368326872600
973;72199;1;0;5;5;15;15;1;2;2;5;1;1;0;0;4;3;0;0;0;0; ;;357.563292852537070;7950.420305011211900
974;72200;0;0;7;5;15;15;1;2;2;5;1;0;0;0;4;3;0;0;0;0; ;;391.417151261081130;9579.008727539570800
975;72201;0;0;5;4;15;15;1;2;2;5;1;0;0;0;4;3;0;0;0;0; ;;279.747482179579720;4793.526174846341700
976;72202;1;0;5;5;15;15;1;2;2;5;1;1;0;0;4;3;0;0;0;0; ;;324.664873799719090;5571.280954613525000
977;72203;0;0;7;5;15;15;1;2;2;5;1;0;0;0;4;3;0;0;0;0; ;;430.761987654589920;11279.580095648307000
978;72204;0;0;5;3;15;15;4;5;2;2;1;0;0;0;4;5;0;0;0;0; ;;267.671787800928260;4100.071398471505700
979;72205;0;0;5;3;15;15;4;5;2;2;1;0;0;0;4;5;0;0;0;0; ;;231.390969332053340;3229.314816068673300
980;72206;0;0;8;3;15;15;4;5;2;2;1;0;0;0;4;5;0;0;0;0; ;;316.789386966825080;4224.386865290860400
981;61585;300;0;5;5;15;15;1;1;2;5;1;300;1;0;3;5;1;0;0;1;lithics;;270.090367347723880;4542.176765615746300
983;60000;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091012;266.698164384791650;4426.981996214849500
984;60001;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091012;274.770246073164000;4677.085062682297600
985;60002;2;0;5;5;15;15;1;2;1;5;1;2;0;0;0;0;0;0;0;0;;20091012;298.818651659231020;5448.482366834730800
986;60003;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091012;323.268859849645480;6474.091798021985600
987;60004;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091012;349.488438496600680;7525.562636703094500
988;60005;0;0;3;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091012;263.474998260838450;3878.824240074814000
989;60006;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091012;306.784365084440990;5840.051079916958800
990;60007;1;1;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091012;311.361639547688360;5997.229798028175500
991;60008;2;0;5;5;15;15;1;2;1;5;1;2;0;0;0;0;1;0;0;0;;20091012;325.839605437202070;6596.189212625487900
992;60009;41;41;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091012;313.862379966980370;6072.980700753632800
993;60010;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091012;285.325754895821600;4883.449892076760100
994;60011;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091012;305.936833911511310;5666.031634762904100
995;60012;0;0;3;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091012;236.512387880854990;3004.904325591540300
996;60014;1;0;5;5;15;15;1;2;1;5;1;1;0;0;0;0;0;0;0;0;;20091012;265.479202213464530;4407.875690478951600
997;60015;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091012;315.477481212899250;6125.218971870586800
998;60016;1;0;5;5;15;15;1;2;1;5;1;1;0;0;0;0;0;0;0;0;;20091012;308.557086425179700;5939.179943082051100
999;60017;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091012;309.698461101564250;5987.879679381523600
1000;60018;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091012;326.783754224544170;6657.705689863607400
1001;60019;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091012;322.166126723027110;6451.227143826468800
1002;60020;0;0;2;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091012;221.709070283463120;2389.806344996982300
1003;60021;0;0;5;5;20;20;4;2;1;1;2;0;0;0;0;0;0;0;0;0;;20091012;439.591690498890560;12129.833968776697000
1004;60023;0;0;5;5;20;20;4;2;1;1;2;0;0;0;0;0;0;0;0;0;;20091012;442.144859242160120;11961.161354648404000
1005;60024;0;0;5;5;20;20;4;2;1;1;2;0;0;0;0;0;0;0;0;0;;20091012;430.804655267911410;11201.282413994864000
1006;60025;0;0;5;5;20;20;4;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091012;415.260587682242940;10678.168330140767000
1007;60026;0;0;5;5;20;20;4;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091012;422.588981710238670;11151.051197909532000
1008;60027;0;0;5;5;20;20;4;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091012;412.697539421371570;10607.373759576178000
1009;60028;0;0;3;5;20;20;4;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091012;312.479934611996270;5363.861230708726000
1010;60029;0;0;5;5;20;20;4;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091012;395.496417141444570;9492.512427760990200
1011;60030;0;0;5;5;20;20;4;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091012;413.564789047197280;10441.438055393202000
1012;60031;0;0;4;5;20;20;4;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091012;385.082436563298020;9072.453784443670900
1013;60032;0;0;5;3;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091012;304.280766499697170;5035.154528834108500
1014;60033;0;0;5;3;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091012;331.274809697409070;6590.431004946522100
1015;60034;0;0;4;3;20;20;1;6;1;1;2;0;0;0;0;0;0;0;0;0;;20091012;386.952876993043670;9094.638408254622800
1016;60035;0;0;5;5;20;20;1;6;1;1;2;0;0;0;0;0;0;0;0;0;;20091012;321.448872406764680;6416.501309599372700
1017;60036;1;1;5;4;20;20;1;6;1;1;2;0;0;0;0;0;0;0;0;0;;20091012;356.298748231141080;6717.290861724132800
1018;60037;1;0;3;4;20;20;1;6;1;1;2;1;0;0;0;0;0;0;0;0;;20091012;323.428148426871300;3990.371417334953500
1019;60038;0;0;5;5;20;20;1;7;1;1;2;0;0;2;0;0;0;0;0;0;;20091012;245.831652371742880;3721.328695649915100
1020;60087;5;5;5;5;15;15;1;7;2;2;1;0;0;0;0;0;0;0;0;0;;20091015;357.745191886036760;7484.035210945240600
1021;60077;86;0;5;5;15;15;1;7;1;3;1;86;1;38;0;0;1;0;0;0;;20091013;349.238610533583940;7814.802564349239200
1022;60078;42;0;5;5;15;15;1;7;1;3;1;42;1;17;0;0;1;0;0;0;;20091013;354.503534151989130;7847.736832287575500
1023;60079;3;0;5;5;15;15;1;7;1;3;1;3;1;1;0;0;0;0;0;0;;20091013;326.883352227923520;6623.510085502684900
1024;60080;6;0;5;5;15;15;1;6;1;4;1;6;1;0;0;0;0;0;0;0;;20091013;333.485058165667450;6874.968773087892300
1025;60081;14;0;5;5;15;15;1;6;1;4;1;14;1;0;0;0;0;0;0;0;;20091013;339.801006986409730;7161.996041845899500
1026;60082;53;0;5;5;15;15;1;6;1;4;1;53;1;5;0;0;1;0;1;0;;20091013;337.401249764179230;7078.041618066719800
1027;60083;65;0;5;5;15;15;1;6;1;4;1;65;1;1;3;0;1;0;0;0;;20091013;338.586759710929070;6995.302628562447400
1028;60084;10;0;5;5;15;15;1;6;1;4;1;10;1;0;0;0;0;0;0;0;;20091013;334.600829448627340;6828.269177542632900
1029;60085;1;0;5;5;15;15;1;6;1;4;1;1;1;0;0;0;0;0;0;0;;20091013;319.606406569119940;6362.397110703211200
1030;60086;1;0;6;5;15;15;1;6;1;4;1;1;1;0;0;0;0;0;0;0;;20091013;357.274933475034860;7391.598298913187100
1031;60088;15;15;5;5;15;15;1;7;2;2;1;0;0;0;0;0;0;0;0;1;;20091015;365.265910153062800;7770.725370801990700
1032;60089;33;33;5;5;15;15;1;7;2;2;1;0;1;0;5;0;0;0;0;0;;20091015;361.720950039476070;7965.400283315299000
1033;60090;26;26;5;5;15;15;1;7;2;2;1;0;0;0;0;0;1;0;0;0;;20091015;367.606592163716130;8280.799669212681700
1034;60091;12;12;5;5;15;15;1;7;2;2;1;0;1;2;0;0;1;0;1;0;;20091015;371.716512343470530;8297.306616754411200
1035;60092;3;3;5;5;15;15;1;7;2;2;1;0;0;7;0;0;1;0;0;0;;20091015;365.171476349253000;8346.425432115385800
1036;60093;16;16;5;5;15;15;1;7;2;2;1;0;0;0;0;0;0;0;0;0;;20091015;336.228379454326220;6977.283244920220600
1037;60094;49;49;5;5;15;15;1;2;1;5;1;0;1;3;4;0;1;0;0;0;;20091015;315.054982894844950;6140.197100041694300
1038;60095;21;21;5;5;15;15;1;2;1;5;1;0;1;7;0;0;0;0;0;0;;20091015;324.572905390273210;6576.263279970804400
1039;60096;570;570;5;5;15;15;1;2;1;5;1;0;1;4;4;0;1;0;0;1;;20091015;336.304344109408420;7039.471005673954100
1040;60097;3841;3841;5;5;15;15;1;2;1;5;1;0;1;0;3;0;1;0;0;0;;20091015;371.298532878257730;8422.699433806556000
1041;60098;2514;2514;5;5;15;15;1;2;1;5;1;0;1;20;5;0;1;0;0;0;;20091015;394.973119019198350;9494.734253761604100
1042;60099;1785;1785;5;5;15;15;1;2;1;5;1;0;1;8;4;0;1;0;0;0;;20091015;366.063846515481370;7992.290964564703200
1043;60100;1695;1695;5;5;15;15;1;2;1;5;1;0;1;31;5;0;1;0;0;0;;20091015;346.605888230596860;7066.037271351555300
1044;60101;1260;1260;5;5;15;15;1;2;1;5;1;0;1;2;4;0;1;0;0;1;;20091015;318.820399040174270;6308.631265035735900
1045;60102;747;747;5;5;15;15;1;2;1;5;1;0;1;3;0;0;1;0;0;0;;20091015;337.044537150879140;7137.157659380126500
1046;60103;14;14;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091015;333.019750615455620;6922.000399205755500
1047;60104;7;7;5;5;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091015;248.595020186878170;3359.190158347173600
1048;61250;1;1;5;5;15;15;1;7;1;4;1;0;0;0;0;0;0;0;0;0;;20091110;305.537503324163650;5703.552071987762200
1049;61251;3;1;5;5;15;15;1;7;1;4;1;2;1;1;0;0;0;0;0;0;;20091110;317.659413787978910;6267.524939746047500
1050;60039;4;4;5;5;15;15;1;6;1;4;1;0;0;0;0;0;0;0;0;0;;20091013;307.221874355737040;5808.353203160138000
1051;60040;4;4;5;5;15;15;1;6;1;4;1;0;0;0;0;0;0;0;0;0;;20091013;339.128004227639740;7050.653928480084700
1052;60041;1;1;5;5;15;15;1;6;1;4;1;0;0;0;0;0;0;0;0;0;;20091013;395.121026025841840;9504.102507375502700
1053;60042;4;4;5;5;15;15;1;6;1;4;1;0;0;0;0;0;0;0;0;0;;20091013;365.965890284544230;8207.818894886213500
1054;60043;0;0;5;5;15;15;1;6;1;4;1;0;0;0;0;0;0;0;0;0;;20091013;288.715638565391770;4991.665624920676200
1055;60044;0;0;5;5;15;15;1;6;1;4;1;0;0;0;0;0;0;0;0;0;;20091013;340.659338942147310;7155.746799245202100
1056;60045;0;0;5;5;15;15;1;6;1;4;1;0;0;0;0;0;0;0;0;0;;20091013;349.957340815986870;7601.668088808879500
1057;60046;0;0;5;5;15;15;1;6;1;4;1;0;0;0;0;0;0;0;0;0;;20091013;369.710090576708010;8495.045515631090900
1058;60047;0;0;5;5;15;15;1;6;1;4;1;0;0;0;0;0;0;0;0;0;;20091013;394.973997076323490;9744.762263347725800
1059;60048;0;0;5;5;15;15;1;6;1;4;1;0;0;0;0;0;0;0;0;0;;20091013;398.160156329893880;9896.480629162675500
1060;60049;0;0;5;5;15;15;1;7;1;3;1;0;0;0;0;0;0;0;0;0;;20091013;433.768365466406180;11748.183538788988000
1061;60050;0;0;5;5;15;15;1;7;1;3;1;0;0;0;0;0;0;0;0;0;;20091013;430.989064667582340;11566.879932113201000
1062;60051;0;0;5;5;15;15;1;7;1;3;1;0;0;0;0;0;0;0;0;0;;20091013;400.017365570339220;9865.607001802171000
1063;60052;0;0;5;5;15;15;1;7;1;3;1;0;0;0;0;0;0;0;0;0;;20091013;382.597369189046960;9137.671213799851100
1064;60053;0;0;5;5;15;15;1;7;1;3;1;0;0;0;0;0;0;0;0;0;;20091013;388.048893691481790;9402.563939786752600
1065;60054;0;0;5;5;15;15;1;7;1;3;1;0;0;0;0;0;0;0;0;0;;20091013;386.973489424979330;9316.694560018218900
1066;60055;0;0;5;5;15;15;1;7;1;3;1;0;0;0;0;0;0;0;0;0;;20091013;404.236637023142180;10104.947583829489000
1067;60056;0;0;5;5;15;15;1;7;1;3;1;0;0;0;0;0;0;0;0;0;;20091013;408.174216349681160;10394.629230756827000
1068;60057;0;0;5;5;15;15;1;7;1;3;1;0;0;0;0;0;0;0;0;0;;20091013;309.870846138836500;5104.917105525137200
1069;60058;3;0;5;5;15;15;1;6;1;4;1;3;0;0;0;0;0;0;0;0;;20091013;341.972680406871920;7061.984193513530000
1070;60059;7;0;5;5;15;15;1;6;1;4;1;7;0;1;0;0;0;0;0;0;;20091013;371.234222143983910;7815.292411385718900
1071;60060;3;1;5;5;15;15;1;6;1;4;1;2;0;0;0;0;0;0;0;0;;20091013;387.840749562430010;8904.308901790120200
1072;60061;0;0;5;5;15;15;1;6;1;4;1;0;0;0;0;0;0;0;0;0;;20091013;362.352317648925520;7801.054450906089200
1073;60062;0;0;5;5;15;15;1;6;1;4;1;0;0;0;0;0;0;0;0;0;;20091013;376.330274249802190;8728.174269339984700
1074;60063;1;0;5;5;15;15;1;6;1;4;1;1;0;0;0;0;0;0;0;0;;20091013;384.113536632785210;9127.766585009674600
1075;60064;0;0;5;5;15;15;1;6;1;4;1;0;0;0;0;0;0;0;0;0;;20091013;414.291209083086410;10707.972113528343000
1076;60065;0;0;5;5;15;15;1;6;1;4;1;0;0;0;0;0;0;0;0;0;;20091013;383.546758324863390;9134.244096988806600
1077;60066;1;0;5;5;15;15;1;6;1;4;1;1;0;0;0;0;0;0;0;0;;20091013;399.495392711871090;9929.013724329610300
1078;60067;0;0;5;3;15;15;1;6;1;4;1;0;0;0;0;0;0;0;0;0;;20091013;362.448773136782170;8450.817645780240100
1079;60068;0;0;6;2;15;15;1;6;1;4;1;0;0;0;0;0;0;0;0;0;;20091013;303.101194639162540;4099.704545777402000
1080;60069;0;0;5;3;15;15;1;6;1;4;1;0;0;0;0;0;0;0;0;0;;20091013;301.404056382731200;3996.379814144346700
1081;60070;0;0;5;4;15;15;1;6;1;4;1;0;0;0;0;0;0;0;0;0;;20091013;293.224336403320190;5413.456064161162400
1082;60071;1;0;5;5;15;15;1;7;1;3;1;1;0;0;0;0;0;0;0;0;;20091013;360.285055071565980;8016.797005567358600
1083;60072;2;0;5;5;15;15;1;7;1;3;1;2;1;0;0;0;0;0;0;0;;20091013;360.277081153252650;8092.279454550365700
1084;60073;0;0;5;5;15;15;1;7;1;3;1;0;0;0;0;0;0;0;0;0;;20091013;375.162755394623390;8761.251871940561600
1085;60074;0;0;5;5;15;15;1;7;1;3;1;0;0;0;0;0;0;0;0;0;;20091013;363.475131942988240;8246.881947105515800
1086;60075;3;2;5;5;15;15;1;7;1;3;1;1;0;0;0;0;0;0;0;0;;20091013;357.594037604745150;7835.096903995279700
1087;60076;34;14;5;5;15;15;1;7;1;3;1;20;1;16;0;0;1;0;1;0;;20091013;347.749601546907000;7449.357066996550200
1088;60105;16;16;5;5;15;15;1;2;1;3;1;0;1;0;0;0;1;0;0;0;;20091015;283.779113612382620;4934.035292134465600
1089;60106;7;7;5;5;15;15;1;2;1;3;1;0;0;0;0;0;1;0;0;0;;20091015;335.452541604613770;6942.611756044590900
1090;60107;15;15;5;5;15;15;1;3;1;3;1;0;1;1;0;0;1;0;0;0;;20091015;339.640522061759500;7140.343145820141200
1091;60108;619;619;5;5;15;15;1;2;1;3;1;0;0;0;0;0;1;0;0;0;;20091015;477.048624377444070;5993.371042006379000
1092;60109;513;513;5;5;15;15;1;2;1;3;1;0;0;0;5;0;1;0;0;0;;20091015;335.146569393218900;7000.401000733421800
1093;60110;41;41;5;5;15;15;1;2;1;3;1;0;0;0;0;0;1;0;0;0;;20091015;334.589147357755960;6950.841646608813800
1094;60111;30;30;5;5;15;15;1;2;1;3;1;0;0;0;0;0;1;0;0;0;;20091015;341.660577331859660;7118.114174155454700
1095;60112;14;14;5;5;15;15;1;2;1;3;1;0;0;0;0;0;1;0;0;0;;20091015;388.341929815345570;9214.714958141659700
1096;60113;19;19;5;5;15;15;1;2;1;3;1;0;0;0;5;0;0;0;0;0;;20091015;369.855111094880950;7825.474333656320600
1097;60114;20;20;5;5;15;15;1;2;1;3;1;0;0;0;0;0;1;0;0;0;;20091015;362.020082030665040;6992.051878149435700
1098;60115;4;4;5;5;15;15;1;2;1;3;1;0;0;0;0;0;1;0;0;0;;20091015;371.730890052914900;8406.097089590060900
1099;60116;0;0;5;1;15;15;1;2;1;3;1;0;0;0;0;0;0;0;0;0;;20091015;244.585394287186690;3120.174715931287200
1100;60117;1;1;5;3;15;15;1;2;1;3;1;0;0;0;0;0;0;0;0;0;;20091015;225.389249541039990;2297.656763910776100
1101;60118;4;4;5;5;15;15;1;2;1;3;1;0;1;1;0;0;0;0;0;0;;20091015;345.901256644429850;7356.265784058165100
1102;60119;9;9;5;5;15;15;1;2;1;3;1;0;1;1;0;0;1;0;0;0;;20091015;363.993927980380080;7725.275673918595200
1103;60120;11;11;5;5;15;15;1;2;1;3;1;0;0;0;0;0;1;0;0;0;;20091015;333.990672580016510;6942.717077034813900
1104;60121;6;6;5;5;15;15;1;2;1;3;1;0;1;1;0;0;0;0;0;0;;20091015;334.270032312048840;6975.348333756548500
1105;60122;1;1;5;5;15;15;1;2;1;3;1;0;1;1;4;0;1;0;0;0;;20091015;353.409330985901590;7733.876664735889800
1106;60123;4;4;6;5;15;15;1;2;1;3;1;0;0;0;5;0;0;0;0;0;;20091015;313.848779009894880;6036.046979634715200
1107;60124;0;0;5;3;15;15;1;2;1;3;1;0;0;0;0;0;0;0;0;0;;20091015;265.945353704419630;4036.381247349084300
1108;60125;1;1;5;3;15;15;1;2;1;3;1;0;0;0;0;0;0;0;0;0;;20091015;273.050349610401440;4429.976748253198800
1109;60126;6;6;5;2;15;15;1;2;1;3;1;0;0;0;0;0;0;0;0;0;;20091015;192.704459069084410;1867.852424389245700
1110;60127;0;0;5;5;30;30;4;2;4;1;2;0;0;0;0;0;0;0;0;0;;20091020;839.727425390127790;42425.142756926471000
1111;60128;0;0;5;5;30;30;4;2;4;1;2;0;0;0;0;0;0;0;0;0;;20091020;902.586893657895300;50177.944422397224000
1112;60129;0;0;5;5;30;30;4;2;4;1;2;0;0;0;0;0;0;0;0;0;;20091020;903.958417097475830;51001.418171611156000
1113;60130;0;0;5;5;30;30;4;2;4;1;2;0;0;0;0;0;0;0;0;0;;20091020;812.131448410027590;40910.903001303726000
1114;60131;0;0;5;5;30;30;4;2;4;1;2;0;0;0;0;0;0;0;0;0;;20091020;770.558221339559170;40003.580602564907000
1115;60132;0;0;5;5;30;30;4;2;4;1;2;0;0;0;0;0;0;0;0;0;;20091020;527.726033340493810;16204.781024078038000
1116;60133;0;0;5;5;30;30;4;2;4;1;2;0;0;0;0;0;0;0;0;0;;20091020;536.389468010511560;17766.959152871939000
1117;60457;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091026;352.566261230355170;7716.099335535718600
1118;60458;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091026;361.003364687727580;8091.059595514687300
1119;60459;0;0;5;3;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091026;307.922638258992950;4425.659848465125800
1120;60460;1;1;6;5;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091026;371.005775495291910;6686.458172801850200
1121;60461;0;0;5;5;20;20;1;2;2;1;2;0;0;0;0;0;0;0;0;0;;20091026;469.250788063726870;13616.298457335437000
1122;60462;0;0;5;4;20;20;1;2;2;1;2;0;0;0;0;0;0;0;0;0;;20091026;457.876011231947190;12629.734610254685000
1123;60463;0;0;4;3;20;20;1;2;2;1;2;0;0;0;0;0;1;0;0;0;;20091026;332.678751862756370;6750.095889478064200
1124;60464;0;0;5;5;20;20;1;2;2;1;2;0;0;0;0;0;0;0;0;0;;20091026;663.179663082425240;13669.225470543575000
1125;60465;0;0;5;5;20;20;1;2;2;1;2;0;0;0;0;0;0;0;0;0;;20091026;487.330484376893990;14562.150912315305000
1126;60466;0;0;4;5;20;20;1;2;2;1;2;0;0;0;0;0;0;0;0;0;;20091026;374.421772870547670;7868.253012872579300
1127;60467;0;0;5;5;20;20;1;2;2;1;2;0;0;0;0;0;1;0;0;0;;20091026;389.444096364436860;9558.585544529676600
1128;60468;0;0;5;5;20;20;1;2;2;1;2;0;0;0;0;0;0;0;0;0;;20091026;465.639015542650100;13292.257039883843000
1129;60469;0;0;4;5;20;20;1;2;2;1;2;0;0;0;0;0;0;0;0;0;;20091026;429.472460637766120;11478.821318567643000
1130;60470;0;0;5;3;20;20;1;2;2;1;2;0;0;0;0;0;0;0;0;0;;20091026;391.132205814687380;7528.412936435430300
1131;60471;0;0;5;5;20;20;1;2;2;1;2;0;0;0;0;0;0;0;0;0;;20091026;522.920572769486060;17384.730090119738000
1132;60472;0;0;5;5;20;20;1;2;2;1;2;0;0;0;0;0;0;0;0;0;;20091026;513.202976120744100;16385.210692305252000
